# Program:featureCounts v1.6.0; Command:"featureCounts" "-g" "gene_id" "-T" "8" "-G" "genome/candida_lusitaniae_ATCC42720_w_CBS_6936_MT.fasta" "-s" "2" "-a" "genome/candida_lusitaniae_1_transcripts.gtf" "--tmpDir" "/scratch" "-o" "results/featureCounts/L4C_benomyl.r1.gsnap_frags.tab" "-F" "GTF" "-p" "aln/L4C_benomyl.r1.gsnap.bam" 
Geneid	Chr	Start	End	Strand	Length	aln/L4C_benomyl.r1.gsnap.bam
CLUG_02138	Supercontig_1.2	1867174	1868727	+	1554	118
CLUG_02139	Supercontig_1.2	1869951	1870721	-	771	1508
CLUG_02140	Supercontig_1.2	1871735	1872379	+	645	6
CLUG_02141	Supercontig_1.2	1872443	1873774	-	1332	482
CLUG_02142	Supercontig_1.2	1875281	1877071	+	1791	236
CLUG_02143	Supercontig_1.2	1875569	1877152	-	1584	185
CLUG_02144	Supercontig_1.2	1877839	1879230	-	1392	9854
CLUG_02145	Supercontig_1.2	1880381	1881148	-	768	18040
CLUG_02146	Supercontig_1.2	1883085	1883981	-	897	24
CLUG_02147	Supercontig_1.2	1887985	1891545	+	3561	366
CLUG_02148	Supercontig_1.2	1892085	1893179	-	1095	98
CLUG_02149	Supercontig_1.2	1895393	1896442	-	1050	600
CLUG_02150	Supercontig_1.2	1896414	1898405	+	1992	48
CLUG_02151	Supercontig_1.2	1901654	1903453	+	1800	188
CLUG_02152	Supercontig_1.2	1903600	1905084	-	1485	248
CLUG_02153	Supercontig_1.2	1905439	1905909	+	471	2096
CLUG_02154	Supercontig_1.2	1905457	1905957	-	501	5
CLUG_02155	Supercontig_1.2	1907152	1907838	+	687	460
CLUG_02156	Supercontig_1.2	1909476	1910582	-	1107	251
CLUG_02157	Supercontig_1.2	1910107	1910613	+	507	86227
CLUG_02158	Supercontig_1.2	1911547	1913853	+	2307	253
CLUG_02159	Supercontig_1.2	1914147	1916015	-	1869	151
CLUG_02160	Supercontig_1.2	1916764	1917408	-	645	32
CLUG_02161	Supercontig_1.2	1916854	1917129	+	276	2351
CLUG_02162	Supercontig_1.2	1918567	1920603	+	2037	564
CLUG_02163	Supercontig_1.2	1921490	1922185	-	696	0
CLUG_02164	Supercontig_1.2	1921596	1922402	+	807	40
CLUG_02165	Supercontig_1.2	1922753	1923568	+	816	76
CLUG_02166	Supercontig_1.2	1924133	1927471	-	3339	120
CLUG_02167	Supercontig_1.2	1928660	1930132	-	1473	126
CLUG_02168	Supercontig_1.2	1930802	1931464	-	663	1851
CLUG_02169	Supercontig_1.2	1930827	1931222	+	396	6
CLUG_02170	Supercontig_1.2	1932025	1935324	-	3300	53
CLUG_02171	Supercontig_1.2	1933527	1934015	-	489	0
CLUG_02172	Supercontig_1.2	1933867	1934493	+	627	1
CLUG_02173	Supercontig_1.2	1933907	1934665	+	759	12
CLUG_02174	Supercontig_1.2	1935669	1936949	-	1281	3574
CLUG_02175	Supercontig_1.2	1935831	1936931	+	1101	36
CLUG_02176	Supercontig_1.2	1939404	1941491	+	2088	46
CLUG_02177	Supercontig_1.2	1944025	1945197	+	1173	57
CLUG_02178	Supercontig_1.2	1946148	1949393	+	3246	2734
CLUG_02179	Supercontig_1.2	1951802	1956241	-	4440	204
CLUG_02180	Supercontig_1.2	1958926	1960686	+	1761	397
CLUG_02181	Supercontig_1.2	1960953	1961897	-	945	180
CLUG_02182	Supercontig_1.2	1963264	1964961	+	1698	15224
CLUG_02183	Supercontig_1.2	1965592	1968312	-	2721	2158
CLUG_02184	Supercontig_1.2	1969332	1969802	+	471	75
CLUG_02185	Supercontig_1.2	1971311	1971775	+	465	89
CLUG_02186	Supercontig_1.2	1972407	1972937	+	531	1188
CLUG_02187	Supercontig_1.2	1973631	1974104	+	474	318
CLUG_02188	Supercontig_1.2	1974714	1975211	+	498	30
CLUG_02189	Supercontig_1.2	1975821	1976285	-	465	118
CLUG_02190	Supercontig_1.2	1975858	1976331	+	474	19
CLUG_02191	Supercontig_1.2	1976845	1977333	+	489	43
CLUG_02192	Supercontig_1.2	1978188	1978733	+	546	80
CLUG_02193	Supercontig_1.2	1979433	1980287	-	855	3520
CLUG_02194	Supercontig_1.2	1980741	1984256	-	3516	1684
CLUG_02195	Supercontig_1.2	1984751	1986598	-	1848	64
CLUG_02196	Supercontig_1.2	1985195	1986622	+	1428	12
CLUG_02197	Supercontig_1.2	1988572	1989006	-	435	871
CLUG_02198	Supercontig_1.2	1990034	1992109	-	2076	69
CLUG_02199	Supercontig_1.2	1993136	1993621	-	486	147
CLUG_02200	Supercontig_1.2	1994826	1996703	+	1878	279
CLUG_02201	Supercontig_1.2	1997776	1998576	-	801	149
CLUG_02202	Supercontig_1.2	1997944	1998522	+	579	1202
CLUG_02203	Supercontig_1.2	2000638	2002437	-	1800	820
CLUG_02204	Supercontig_1.2	2003048	2003944	+	897	4752
CLUG_02205	Supercontig_1.2	2004902	2006449	+	1548	1008
CLUG_02206	Supercontig_1.2	2006824	2007717	+	894	1824
CLUG_02207	Supercontig_1.2	2009365	2010717	+	1353	7396
CLUG_02208	Supercontig_1.2	2011118	2013787	-	2670	94
CLUG_02209	Supercontig_1.2	2015282	2015812	-	531	89
CLUG_02210	Supercontig_1.2	2016362	2016916	+	555	1104
CLUG_02211	Supercontig_1.2	2017093	2017611	+	519	327
CLUG_02212	Supercontig_1.2	2017755	2019944	+	2190	2672
CLUG_02213	Supercontig_1.2	2020831	2025612	+	4782	49
CLUG_02214	Supercontig_1.2	2026494	2028419	+	1926	61
CLUG_02215	Supercontig_1.2	2028630	2030552	-	1923	120
CLUG_02216	Supercontig_1.2	2032441	2034144	+	1704	383
CLUG_02217	Supercontig_1.2	2034766	2035332	-	567	63
CLUG_02218	Supercontig_1.2	2035752	2037263	-	1512	1067
CLUG_02219	Supercontig_1.2	2039707	2041401	+	1695	320
CLUG_02220	Supercontig_1.2	2041853	2042224	-	372	977
CLUG_02221	Supercontig_1.2	2042896	2043495	-	600	432
CLUG_02222	Supercontig_1.2	2045073	2045426	-	354	47
CLUG_02223	Supercontig_1.2	2046108	2047412	+	1305	195
CLUG_02224	Supercontig_1.2	2047518	2048405	+	888	2177
CLUG_02225	Supercontig_1.2	2049014	2050915	-	1902	1419
CLUG_02226	Supercontig_1.2	2051634	2052131	+	498	4
CLUG_02227	Supercontig_1.2	2052214	2052813	+	600	11
CLUG_02228	Supercontig_1.2	2052834	2056667	-	3834	169
CLUG_02229	Supercontig_1.2	2057811	2060318	-	2508	328
CLUG_02230	Supercontig_1.2	2061951	2063525	-	1575	79
CLUG_02231	Supercontig_1.2	2064139	2064603	-	465	435
CLUG_02232	Supercontig_1.2	2065163	2066422	+	1260	1652
CLUG_02233	Supercontig_1.2	2068042	2068809	-	768	624
CLUG_02234	Supercontig_1.2	2068166	2068825	+	660	9
CLUG_02235	Supercontig_1.2	2069578	2070243	+	666	14
CLUG_02236	Supercontig_1.2	2072529	2076086	+	3558	194
CLUG_02237	Supercontig_1.2	2076199	2077011	-	813	5
CLUG_02238	Supercontig_1.2	2080559	2083132	-	2574	4035
CLUG_02239	Supercontig_1.2	2084747	2089576	+	4830	421
CLUG_02240	Supercontig_1.2	2090060	2093515	+	3456	736
CLUG_02241	Supercontig_1.2	2094284	2094847	-	564	2
CLUG_02242	Supercontig_1.2	2095324	2096607	-	1284	150
CLUG_02243	Supercontig_1.2	2098070	2099140	+	1071	114
CLUG_02244	Supercontig_1.2	2099864	2102149	+	2286	1234
CLUG_02245	Supercontig_1.2	2102755	2103240	+	486	4
CLUG_02246	Supercontig_1.2	2104410	2106698	+	2289	1355
CLUG_02247	Supercontig_1.2	2107095	2107661	+	567	173
CLUG_02248	Supercontig_1.2	2107767	2111132	-	3366	157
CLUG_02249	Supercontig_1.2	2112585	2113271	-	687	106
CLUG_02250	Supercontig_1.2	2113820	2114803	-	984	1
CLUG_02251	Supercontig_1.2	2114697	2115227	-	531	6
CLUG_02252	Supercontig_1.2	2115405	2118596	+	3192	82
CLUG_02253	Supercontig_1.2	2118671	2119237	+	567	36
CLUG_02254	Supercontig_1.2	2119339	2124771	-	5433	942
CLUG_02255	Supercontig_1.2	2125646	2127157	-	1512	67
CLUG_02256	Supercontig_1.2	2127667	2129313	+	1647	76
CLUG_02257	Supercontig_1.2	2128029	2128775	-	747	0
CLUG_02258	Supercontig_1.2	2129826	2130317	-	492	8
CLUG_02259	Supercontig_1.2	2133456	2134718	+	1263	38
CLUG_02260	Supercontig_1.2	2136240	2138672	+	2433	195
CLUG_02261	Supercontig_1.2	2141396	2147749	+	6354	98
CLUG_02262	Supercontig_1.2	2147881	2150967	-	3087	352
CLUG_02263	Supercontig_1.2	2151575	2152189	-	615	369
CLUG_02264	Supercontig_1.2	2152667	2154385	-	1719	305
CLUG_02265	Supercontig_1.2	2156068	2157897	+	1830	77150
CLUG_02266	Supercontig_1.2	2159375	2160631	+	1257	1848
CLUG_02267	Supercontig_1.2	2161192	2164227	+	3036	2293
CLUG_02268	Supercontig_1.2	2164337	2165518	-	1182	180
CLUG_02269	Supercontig_1.2	2166120	2166500	-	381	12
CLUG_02270	Supercontig_1.2	2167124	2169355	-	2232	332
CLUG_02271	Supercontig_1.2	2169389	2170375	+	987	81
CLUG_02272	Supercontig_1.2	2170956	2172371	+	1416	86
CLUG_02273	Supercontig_1.2	2173094	2174389	+	1296	871
CLUG_02274	Supercontig_1.2	2174728	2177541	-	2814	360
CLUG_02275	Supercontig_1.2	2179002	2179985	+	984	487
CLUG_02276	Supercontig_1.2	2179047	2179997	-	951	115
CLUG_02277	Supercontig_1.2	2180895	2181992	+	1098	15784
CLUG_02278	Supercontig_1.2	2182503	2184215	+	1713	2079
CLUG_02279	Supercontig_1.2	2184527	2185333	+	807	275
CLUG_02280	Supercontig_1.2	2185830	2187797	+	1968	266
CLUG_02281	Supercontig_1.2	2188008	2189459	+	1452	756
CLUG_02282	Supercontig_1.2	2189711	2190529	+	819	677
CLUG_02283	Supercontig_1.2	2191304	2193622	+	2319	172
CLUG_02284	Supercontig_1.2	2191628	2192110	-	483	2
CLUG_02285	Supercontig_1.2	2193170	2193664	-	495	0
CLUG_02286	Supercontig_1.2	2193723	2194595	+	873	242
CLUG_02287	Supercontig_1.2	2194104	2194898	-	795	2
CLUG_02288	Supercontig_1.2	2194558	2195025	+	468	260
CLUG_02289	Supercontig_1.2	2195794	2196678	-	885	0
CLUG_02290	Supercontig_1.2	2195798	2196892	-	1095	11
CLUG_02291	Supercontig_1.2	2197315	2198388	+	1074	141
CLUG_02292	Supercontig_1.2	2199004	2200566	-	1563	39
CLUG_02293	Supercontig_1.2	2200966	2201439	-	474	1
CLUG_02294	Supercontig_1.2	2201056	2201994	+	939	52
CLUG_02295	Supercontig_1.2	2201996	2202571	+	576	39
CLUG_02296	Supercontig_1.2	2202047	2202580	-	534	9
CLUG_02297	Supercontig_1.2	2203996	2205630	+	1635	41
CLUG_02298	Supercontig_1.2	2206371	2207123	-	753	354
CLUG_02299	Supercontig_1.2	2211909	2212400	+	492	89
CLUG_02300	Supercontig_1.2	2212267	2213064	-	798	5
CLUG_02301	Supercontig_1.3	10383	10901	-	519	11
CLUG_02302	Supercontig_1.3	14102	14557	-	456	19
CLUG_02303	Supercontig_1.3	14185	14703	+	519	3
CLUG_02304	Supercontig_1.3	23053	23508	-	456	6
CLUG_02305	Supercontig_1.3	25667	27028	-	1362	134
CLUG_02306	Supercontig_1.3	27057	28532	-	1476	1620
CLUG_02307	Supercontig_1.3	29153	30628	-	1476	3729
CLUG_02308	Supercontig_1.3	31578	33365	+	1788	360
CLUG_02309	Supercontig_1.3	33476	34912	+	1437	918
CLUG_02310	Supercontig_1.3	35060	37546	-	2487	520
CLUG_02311	Supercontig_1.3	38787	40055	+	1269	1842
CLUG_02312	Supercontig_1.3	41029	42414	+	1386	77
CLUG_02313	Supercontig_1.3	42691	43398	+	708	75
CLUG_02314	Supercontig_1.3	44032	44538	+	507	5
CLUG_02315	Supercontig_1.3	44528	46222	+	1695	29
CLUG_02316	Supercontig_1.3	45144	45782	-	639	31
CLUG_02317	Supercontig_1.3	46219	48564	+	2346	322
CLUG_02318	Supercontig_1.3	48660	50033	+	1374	243
CLUG_02319	Supercontig_1.3	50124	50513	-	390	132
CLUG_02320	Supercontig_1.3	50733	51971	-	1239	223
CLUG_02321	Supercontig_1.3	52355	53614	-	1260	79
CLUG_02322	Supercontig_1.3	54500	55111	-	612	137
CLUG_02323	Supercontig_1.3	56763	58577	-	1815	156
CLUG_02324	Supercontig_1.3	58938	61523	+	2586	183
CLUG_02325	Supercontig_1.3	61770	62486	+	717	97
CLUG_02326	Supercontig_1.3	62921	64249	+	1329	110
CLUG_02327	Supercontig_1.3	64907	66220	+	1314	247
CLUG_02328	Supercontig_1.3	66792	67937	-	1146	239
CLUG_02329	Supercontig_1.3	69945	72494	+	2550	223
CLUG_02330	Supercontig_1.3	72559	73680	-	1122	161
CLUG_02331	Supercontig_1.3	73695	74285	+	591	41
CLUG_02332	Supercontig_1.3	74303	76675	-	2373	246
CLUG_02333	Supercontig_1.3	77093	77782	+	690	629
CLUG_02334	Supercontig_1.3	78405	79427	-	1023	630
CLUG_02335	Supercontig_1.3	80982	84395	+	3414	102
CLUG_02336	Supercontig_1.3	85066	86652	-	1587	1005
CLUG_02337	Supercontig_1.3	87065	90637	+	3573	189
CLUG_02338	Supercontig_1.3	90936	92543	+	1608	61
CLUG_02339	Supercontig_1.3	92588	95482	-	2895	416
CLUG_02340	Supercontig_1.3	95832	97007	+	1176	194
CLUG_02341	Supercontig_1.3	96341	96685	-	345	17
CLUG_02342	Supercontig_1.3	97579	100170	+	2592	1579
CLUG_02343	Supercontig_1.3	100232	101839	-	1608	1521
CLUG_02344	Supercontig_1.3	103041	105485	+	2445	450
CLUG_02345	Supercontig_1.3	105905	106468	+	564	322
CLUG_02346	Supercontig_1.3	106876	108282	+	1407	406
CLUG_02347	Supercontig_1.3	108395	109462	-	1068	1842
CLUG_02348	Supercontig_1.3	109536	111644	-	2109	7683
CLUG_02349	Supercontig_1.3	114197	115159	+	963	3354
CLUG_02350	Supercontig_1.3	116107	116628	+	522	157
CLUG_02351	Supercontig_1.3	117557	118477	+	921	12
CLUG_02352	Supercontig_1.3	120510	121310	-	801	59230
CLUG_02353	Supercontig_1.3	121815	122417	+	603	189445
CLUG_02354	Supercontig_1.3	123008	123751	-	744	10804
CLUG_02355	Supercontig_1.3	124259	125968	-	1710	97
CLUG_02356	Supercontig_1.3	126384	126971	-	588	238
CLUG_02357	Supercontig_1.3	127656	128747	+	1092	3318
CLUG_02358	Supercontig_1.3	129269	130399	+	1131	2425
CLUG_02359	Supercontig_1.3	133927	134247	+	321	121
CLUG_02360	Supercontig_1.3	134368	135510	-	1143	46
CLUG_02361	Supercontig_1.3	137705	138778	-	1074	261
CLUG_02362	Supercontig_1.3	139535	140512	+	978	131
CLUG_02363	Supercontig_1.3	140529	141122	-	594	107
CLUG_02364	Supercontig_1.3	141031	141687	-	657	106
CLUG_02365	Supercontig_1.3	142827	143279	+	453	51
CLUG_02366	Supercontig_1.3	143912	144922	+	1011	2098
CLUG_02367	Supercontig_1.3	145937	147664	+	1728	114208
CLUG_02368	Supercontig_1.3	147738	149753	-	2016	2661
CLUG_02369	Supercontig_1.3	150424	152751	-	2328	2201
CLUG_02370	Supercontig_1.3	154163	156451	+	2289	6605
CLUG_02371	Supercontig_1.3	156585	157211	-	627	459
CLUG_02372	Supercontig_1.3	157496	158110	+	615	7554
CLUG_02373	Supercontig_1.3	158235	158387	-	153	60
CLUG_02374	Supercontig_1.3	158494	160320	-	1827	102
CLUG_02375	Supercontig_1.3	160821	162311	+	1491	96
CLUG_02376	Supercontig_1.3	162641	164413	-	1773	164
CLUG_02377	Supercontig_1.3	164712	166214	-	1503	238
CLUG_02378	Supercontig_1.3	166360	167649	+	1290	45
CLUG_02379	Supercontig_1.3	167735	169363	-	1629	173
CLUG_02380	Supercontig_1.3	169406	170179	-	774	534
CLUG_02381	Supercontig_1.3	170292	171719	-	1428	81
CLUG_02382	Supercontig_1.3	172369	173406	-	1038	178
CLUG_02383	Supercontig_1.3	174004	174537	-	534	211
CLUG_02384	Supercontig_1.3	174694	177315	-	2622	172
CLUG_02385	Supercontig_1.3	178655	179308	+	654	2480
CLUG_02386	Supercontig_1.3	179875	184161	+	4287	121
CLUG_02387	Supercontig_1.3	184722	186566	+	1845	377
CLUG_02388	Supercontig_1.3	186906	187382	-	477	39
CLUG_02389	Supercontig_1.3	188136	188834	-	699	282
CLUG_02390	Supercontig_1.3	189229	190041	+	813	368
CLUG_02391	Supercontig_1.3	190658	190978	-	321	602
CLUG_02392	Supercontig_1.3	191267	194161	-	2895	481
CLUG_02393	Supercontig_1.3	194953	195774	+	822	151
CLUG_02394	Supercontig_1.3	195896	197764	-	1869	234
CLUG_02395	Supercontig_1.3	198592	199293	+	702	893
CLUG_02396	Supercontig_1.3	200001	201587	-	1587	694
CLUG_02397	Supercontig_1.3	201568	203160	-	1593	173
CLUG_02398	Supercontig_1.3	203356	203916	+	561	30
CLUG_02399	Supercontig_1.3	203957	206116	-	2160	548
CLUG_02400	Supercontig_1.3	206486	208732	+	2247	521
CLUG_02401	Supercontig_1.3	208944	212525	+	3582	307
CLUG_02402	Supercontig_1.3	212796	214493	+	1698	290
CLUG_02403	Supercontig_1.3	214646	215311	-	666	487
CLUG_02404	Supercontig_1.3	216147	217520	-	1374	1206
CLUG_02405	Supercontig_1.3	218534	219937	+	1404	23
CLUG_02406	Supercontig_1.3	220440	225773	+	5334	316
CLUG_02407	Supercontig_1.3	225911	227194	-	1284	418
CLUG_02408	Supercontig_1.3	227535	228605	-	1071	1297
CLUG_02409	Supercontig_1.3	228827	230548	-	1722	461
CLUG_02410	Supercontig_1.3	231083	231565	-	483	98
CLUG_02411	Supercontig_1.3	232568	233551	+	984	120
CLUG_02412	Supercontig_1.3	233552	234178	-	627	104
CLUG_02413	Supercontig_1.3	235258	239199	+	3942	190
CLUG_02414	Supercontig_1.3	239235	239684	-	450	176
CLUG_02415	Supercontig_1.3	239812	241038	-	1227	129
CLUG_02416	Supercontig_1.3	241091	242272	+	1182	371
CLUG_02417	Supercontig_1.3	243726	245606	+	1881	4842
CLUG_02418	Supercontig_1.3	246216	248516	+	2301	4856
CLUG_02419	Supercontig_1.3	248977	249321	+	345	793
CLUG_02420	Supercontig_1.3	249682	250977	-	1296	423
CLUG_02421	Supercontig_1.3	252609	254516	+	1908	3798
CLUG_02422	Supercontig_1.3	254766	255761	+	996	5114
CLUG_02423	Supercontig_1.3	255926	256519	-	594	1955
CLUG_02424	Supercontig_1.3	257884	258435	+	552	125
CLUG_02425	Supercontig_1.3	258499	259086	-	588	91
CLUG_02426	Supercontig_1.3	259325	260827	-	1503	1045
CLUG_02427	Supercontig_1.3	260724	261518	-	795	239
CLUG_02428	Supercontig_1.3	261614	262264	-	651	376
CLUG_02429	Supercontig_1.3	263239	264117	+	879	1532
CLUG_02430	Supercontig_1.3	265045	265518	+	474	367
CLUG_02431	Supercontig_1.3	266766	268352	+	1587	224
CLUG_02432	Supercontig_1.3	268366	269592	-	1227	8
CLUG_02433	Supercontig_1.3	269964	273284	-	3321	3524
CLUG_02434	Supercontig_1.3	273555	274748	-	1194	153
CLUG_02435	Supercontig_1.3	274907	275626	+	720	375
CLUG_02436	Supercontig_1.3	275694	280019	-	4326	619
CLUG_02437	Supercontig_1.3	280693	281904	+	1212	983
CLUG_02438	Supercontig_1.3	282041	282448	-	408	2421
CLUG_02439	Supercontig_1.3	282589	283377	-	789	423
CLUG_02440	Supercontig_1.3	284768	285973	+	1206	670
CLUG_02441	Supercontig_1.3	286231	286890	+	660	327
CLUG_02442	Supercontig_1.3	286983	287249	-	267	470
CLUG_02443	Supercontig_1.3	287656	288327	-	672	814
CLUG_02444	Supercontig_1.3	288669	289700	+	1032	15
CLUG_02445	Supercontig_1.3	290054	290599	-	546	68638
CLUG_02446	Supercontig_1.3	291954	295610	+	3657	304
CLUG_02447	Supercontig_1.3	295972	296865	-	894	23695
CLUG_02448	Supercontig_1.3	297639	298301	+	663	1295
CLUG_02449	Supercontig_1.3	298356	298874	-	519	3034
CLUG_02450	Supercontig_1.3	299794	300651	+	858	1547
CLUG_02451	Supercontig_1.3	301956	302819	+	864	778
CLUG_02452	Supercontig_1.3	302859	305351	-	2493	329
CLUG_02453	Supercontig_1.3	305676	308366	+	2691	220
CLUG_02454	Supercontig_1.3	309869	311608	+	1740	597
CLUG_02455	Supercontig_1.3	311700	313208	-	1509	203
CLUG_02456	Supercontig_1.3	313525	315255	-	1731	420
CLUG_02457	Supercontig_1.3	316482	320021	+	3540	2348
CLUG_02458	Supercontig_1.3	320139	323618	-	3480	18500
CLUG_02459	Supercontig_1.3	324142	326778	+	2637	8771
CLUG_02460	Supercontig_1.3	326818	328353	-	1536	91
CLUG_02461	Supercontig_1.3	329684	330259	+	576	2277
CLUG_02462	Supercontig_1.3	330990	332321	-	1332	117
CLUG_02463	Supercontig_1.3	333148	334173	+	1026	717
CLUG_02464	Supercontig_1.3	334246	334839	-	594	85
CLUG_02465	Supercontig_1.3	336005	336658	+	654	162
CLUG_02466	Supercontig_1.3	338481	339167	+	687	325
CLUG_02467	Supercontig_1.3	339539	340090	+	552	686
CLUG_02468	Supercontig_1.3	340316	341143	-	828	4841
CLUG_02469	Supercontig_1.3	342430	343410	+	981	208
CLUG_02470	Supercontig_1.3	343761	346268	+	2508	1857
CLUG_02471	Supercontig_1.3	346963	347523	+	561	2615
CLUG_02472	Supercontig_1.3	347701	348537	-	837	1983
CLUG_02473	Supercontig_1.3	349655	350932	+	1278	11912
CLUG_02474	Supercontig_1.3	350411	350938	-	528	193
CLUG_02475	Supercontig_1.3	351162	351920	+	759	1898
CLUG_02476	Supercontig_1.3	351967	354573	-	2607	2486
CLUG_02477	Supercontig_1.3	354768	356741	-	1974	1658
CLUG_02478	Supercontig_1.3	356878	358398	-	1521	6593
CLUG_02479	Supercontig_1.3	358854	360347	+	1494	645
CLUG_02480	Supercontig_1.3	360457	361224	+	768	23115
CLUG_02481	Supercontig_1.3	361410	362237	+	828	4798
CLUG_02482	Supercontig_1.3	362714	363322	+	609	101
CLUG_02483	Supercontig_1.3	363340	364542	-	1203	246
CLUG_02484	Supercontig_1.3	364454	365575	+	1122	15
CLUG_02485	Supercontig_1.3	364676	365524	-	849	14523
CLUG_02486	Supercontig_1.3	365930	366757	+	828	12
CLUG_02487	Supercontig_1.3	366791	367351	+	561	64
CLUG_02488	Supercontig_1.3	367384	369840	-	2457	934
CLUG_02489	Supercontig_1.3	369317	369775	+	459	53
CLUG_02490	Supercontig_1.3	370327	370995	+	669	1104
CLUG_02491	Supercontig_1.3	371009	371881	-	873	107
CLUG_02492	Supercontig_1.3	372100	372492	-	393	4392
CLUG_02493	Supercontig_1.3	373321	373713	+	393	5399
CLUG_02494	Supercontig_1.3	373962	376970	-	3009	67
CLUG_02495	Supercontig_1.3	378398	379030	+	633	417
CLUG_02496	Supercontig_1.3	379397	380272	-	876	9
CLUG_02497	Supercontig_1.3	380269	381384	-	1116	45
CLUG_02498	Supercontig_1.3	381976	382158	-	183	2144
CLUG_02499	Supercontig_1.3	382729	383286	-	558	774
CLUG_02500	Supercontig_1.3	384389	385138	+	750	248
CLUG_02501	Supercontig_1.3	385225	387963	-	2739	2638
CLUG_02502	Supercontig_1.3	389249	390127	-	879	161
CLUG_02503	Supercontig_1.3	390268	390678	+	411	178
CLUG_02504	Supercontig_1.3	390713	392131	-	1419	121
CLUG_02505	Supercontig_1.3	392269	393315	+	1047	44
CLUG_02506	Supercontig_1.3	393748	394665	+	918	90
CLUG_02507	Supercontig_1.3	394713	395585	+	873	300
CLUG_02508	Supercontig_1.3	395675	396718	+	1044	5
CLUG_02509	Supercontig_1.3	395687	396772	-	1086	3949
CLUG_02510	Supercontig_1.3	397655	399046	-	1392	491
CLUG_02511	Supercontig_1.3	399514	400533	-	1020	263
CLUG_02512	Supercontig_1.3	401485	401934	-	450	208
CLUG_02513	Supercontig_1.3	402187	403623	+	1437	830
CLUG_02514	Supercontig_1.3	403769	406051	-	2283	842
CLUG_02515	Supercontig_1.3	407437	408066	+	630	39
CLUG_02516	Supercontig_1.3	408083	409828	-	1746	363
CLUG_02517	Supercontig_1.3	410703	411896	+	1194	2052
CLUG_02518	Supercontig_1.3	412286	412552	+	267	2035
CLUG_02519	Supercontig_1.3	414198	414593	-	396	74
CLUG_02520	Supercontig_1.3	415263	416273	+	1011	108
CLUG_02521	Supercontig_1.3	416355	417674	-	1320	2217
CLUG_02522	Supercontig_1.3	418071	418421	-	351	506
CLUG_02523	Supercontig_1.3	419824	420894	+	1071	1090
CLUG_02524	Supercontig_1.3	420938	422542	-	1605	202
CLUG_02525	Supercontig_1.3	423556	424485	-	930	1491
CLUG_02526	Supercontig_1.3	426093	427049	-	957	2507
CLUG_02527	Supercontig_1.3	427830	428864	-	1035	785
CLUG_02528	Supercontig_1.3	429610	431184	-	1575	3331
CLUG_02529	Supercontig_1.3	431881	433665	-	1785	1700
CLUG_02530	Supercontig_1.3	433866	435065	-	1200	5707
CLUG_02531	Supercontig_1.3	436555	438597	+	2043	680
CLUG_02532	Supercontig_1.3	438856	439584	+	729	946
CLUG_02533	Supercontig_1.3	439722	441368	-	1647	371
CLUG_02534	Supercontig_1.3	441562	443241	-	1680	473
CLUG_02535	Supercontig_1.3	444794	445552	-	759	365
CLUG_02536	Supercontig_1.3	446243	446899	-	657	114
CLUG_02537	Supercontig_1.3	447029	447592	-	564	3131
CLUG_02538	Supercontig_1.3	448081	448902	+	822	65
CLUG_02539	Supercontig_1.3	450371	450913	-	543	413
CLUG_02540	Supercontig_1.3	451396	452277	+	882	521
CLUG_02541	Supercontig_1.3	452370	453581	-	1212	8579
CLUG_02542	Supercontig_1.3	456307	459837	+	3531	19687
CLUG_02543	Supercontig_1.3	459979	460365	-	387	16
CLUG_02544	Supercontig_1.3	460649	461089	+	441	64
CLUG_02545	Supercontig_1.3	461277	462158	+	882	2605
CLUG_02546	Supercontig_1.3	463385	465916	+	2532	101
CLUG_02547	Supercontig_1.3	466084	467592	-	1509	2594
CLUG_02548	Supercontig_1.3	468740	469828	+	1089	22218
CLUG_02549	Supercontig_1.3	470155	471858	+	1704	281
CLUG_02550	Supercontig_1.3	471900	473669	-	1770	971
CLUG_02551	Supercontig_1.3	474878	475942	-	1065	103
CLUG_02552	Supercontig_1.3	476434	477804	-	1371	3338
CLUG_02553	Supercontig_1.3	477964	479889	-	1926	207
CLUG_02554	Supercontig_1.3	480213	482501	-	2289	503
CLUG_02555	Supercontig_1.3	485849	486316	-	468	395
CLUG_02556	Supercontig_1.3	486169	486651	-	483	197
CLUG_02557	Supercontig_1.3	486657	489497	-	2841	435
CLUG_02558	Supercontig_1.3	489805	491358	-	1554	579
CLUG_02559	Supercontig_1.3	491671	493032	-	1362	66
CLUG_02560	Supercontig_1.3	493700	494230	+	531	30
CLUG_02561	Supercontig_1.3	494179	494796	+	618	25
CLUG_02562	Supercontig_1.3	496313	498442	+	2130	416
CLUG_02563	Supercontig_1.3	498536	498925	-	390	611
CLUG_02564	Supercontig_1.3	499057	501000	-	1944	4752
CLUG_02565	Supercontig_1.3	501589	504024	-	2436	866
CLUG_02566	Supercontig_1.3	504691	507000	-	2310	623
CLUG_02567	Supercontig_1.3	507180	511595	-	4416	837
CLUG_02568	Supercontig_1.3	513673	514308	+	636	498
CLUG_02569	Supercontig_1.3	514341	518342	-	4002	1971
CLUG_02570	Supercontig_1.3	518512	519171	-	660	1474
CLUG_02571	Supercontig_1.3	521129	523303	+	2175	2005
CLUG_02572	Supercontig_1.3	523688	525178	+	1491	352
