"","L1B.r1","L1B.r2","L1B_benomyl.r1","L1B_benomyl.r2","L4C.r1","L4C.r2","L4C_benomyl.r1","L4C_benomyl.r2","U10D.r1","U10D.r2","U10D_benomyl.r1","U10D_benomyl.r2","U3B.r1","U3B.r2","U3B_benomyl.r1","U3B_benomyl.r2","U3E.r1","U3E.r2","U3E_benomyl.r1","U3E_benomyl.r2","U5C.r1","U5C.r2","U5C_benomyl.r1","U5C_benomyl.r2"
"CLUG_01081T0",10702,15037,1063,1178,12695,8792,1284,1251,7192,9948,1755,2167,11450,9373,1130,1327,10238,9148,4429,3214,10781,9297,1722,790
"CLUG_01082T0",443,407,8758,10235,549,555,17776,13650,379,482,7860,10652,664,624,11660,10158,661,545,9476,10322,767,630,16364,14420
"CLUG_01083T0",1555,1269,446,370,3122,3003,533,938,1670,2232,406,628,3128,2578,1548,1808,2845,2170,272,306,3042,2360,633,539
"CLUG_01084T0",27468,19682,2446,3568,33363,37464,3075,3519,22038,25036,4292,3842,21542,11946,1773,2733,22041,15325,10735,9280,18831,15111,3611,2560
"CLUG_01085T0",1785,1171,437,511,2811,3815,723,1008,1912,2646,690,1060,2742,2504,403,519,2705,2361,697,1114,3208,3178,2810,2813
"CLUG_01086T0",2163,1557,199,297,4356,4032,412,682,2184,3009,266,298,3506,3064,610,733,3686,2935,287,418,3190,2908,328,344
"CLUG_01087T0",3266,2982,776,884,6933,6076,839,981,3267,4470,1335,1575,5008,3770,847,787,4395,3574,2149,2229,4327,3921,1836,1553
"CLUG_01088T0",843,562,534,576,1240,1175,675,659,679,779,686,1079,1068,1100,497,479,980,845,1062,1205,876,767,782,647
"CLUG_01089T0",1180,1291,536,676,2094,1794,846,964,1229,1780,632,760,3827,4503,1033,862,2296,2206,1041,1687,2478,2318,1054,1322
"CLUG_01090T0",1306,906,236,225,1886,1999,395,341,1279,1523,231,271,1724,1807,429,557,1331,1307,173,238,1914,2074,179,239
"CLUG_01091T0",6867,3244,804,934,5474,10886,944,907,6302,4960,1112,1218,2277,2287,1056,947,3202,3665,1821,1905,3679,3684,921,761
"CLUG_01092T0",1469,966,442,503,3639,3616,388,651,1758,2704,555,757,2387,1893,945,1031,2687,2084,942,1476,2391,2212,1108,1351
"CLUG_01093T0",311,181,94,105,385,468,77,136,302,362,111,123,270,291,250,319,282,234,157,172,628,630,163,268
"CLUG_01094T0",2995,2260,818,1015,5182,4579,1117,1033,2595,3652,1233,1519,4191,3702,584,559,3746,3472,2502,2601,3643,3262,1259,1313
"CLUG_01095T0",468,421,205,208,761,748,431,273,416,594,221,379,1309,1487,585,312,877,775,685,1071,986,943,880,893
"CLUG_01096T0",585,266,131,146,1076,1179,246,196,509,656,168,124,1127,1067,225,246,855,791,430,424,960,833,232,181
"CLUG_01097T0",4397,6109,299,361,5057,5064,444,525,3707,3677,383,411,6739,5402,366,389,5759,4392,669,833,7926,7278,352,265
"CLUG_01098T0",611,562,151,170,2603,3681,528,543,1383,2560,276,288,747,824,519,610,1717,3072,49,137,554,1111,205,215
"CLUG_01099T0",1045,1016,149,155,2463,2272,199,243,1262,1772,185,204,2077,1490,286,322,2055,1679,226,277,1625,1565,206,216
"CLUG_01100T0",1777,1307,532,639,6236,4020,1461,708,5023,7880,1517,1619,595,420,1249,870,2194,1516,796,884,1033,1318,383,414
"CLUG_01101T0",6598,3577,1830,1736,8333,8551,1303,1291,6463,7172,1479,1763,5966,5869,2027,2711,7158,8739,345,486,7079,7378,764,840
"CLUG_01102T0",4072,1944,410,401,4967,5702,451,624,4495,3966,470,503,5190,3998,1394,1342,3759,3812,261,325,3733,3713,557,503
"CLUG_01103T0",1135,593,700,997,1717,1568,888,1081,872,1231,831,1582,1098,1173,993,1569,1148,1492,514,478,1043,1092,413,433
"CLUG_01104T0",766,466,154,136,1118,1185,188,251,652,771,191,161,872,784,197,295,713,615,280,283,860,875,170,181
"CLUG_01105T0",3180,2700,322,417,5615,5406,392,436,3388,3894,549,522,5179,3799,553,723,4301,3160,1037,1205,4530,3939,905,750
"CLUG_01106T0",496,307,132,133,1056,1251,148,237,597,614,166,166,465,366,265,397,535,524,83,90,482,449,130,135
"CLUG_01107T0",1362,854,146,170,2449,2460,165,188,1145,1654,124,142,1201,1221,234,437,1458,1316,131,142,1279,1108,87,88
"CLUG_01108T0",469,382,44,111,1297,1196,53,117,621,930,90,105,562,521,245,209,665,518,48,30,628,536,49,62
"CLUG_01109T0",6954,5411,704,740,9389,9954,973,1245,6349,7506,875,1052,8214,7434,1402,1454,7743,6862,1809,1873,7923,6837,1510,1473
"CLUG_01110T0",1095,576,397,633,1374,1914,551,780,1044,1179,903,1230,1392,1191,665,773,1288,1393,338,403,1553,1483,272,296
"CLUG_01111T0",2,0,16,22,5,1,119,207,2,4,28,63,2,3,150,154,3,2,32,47,3,0,48,45
"CLUG_01112T0",5344,4265,711,953,10198,10063,1147,2146,6189,8159,1130,1446,8782,8431,1033,1384,8752,7487,1316,1823,8867,8369,649,725
"CLUG_01113T0",2106,1853,794,1228,3396,3188,2350,2557,2214,2807,1005,1453,3166,2493,2082,1951,2624,2359,1473,1848,2539,2254,1280,1324
"CLUG_01114T0",79470,68245,164635,200254,38153,36010,317307,262637,64643,73269,136007,187375,75212,63888,206117,179195,44494,31274,228463,249092,63608,74308,346582,332092
"CLUG_01115T0",12587,10903,11111,14065,22631,35213,20834,21859,18252,17041,13332,12848,15788,10850,2715,3175,16614,11030,5728,9805,9591,11608,2743,2753
"CLUG_01116T0",2080,1145,1064,909,3220,2965,466,1566,1953,2486,1056,1260,3234,3331,1900,3397,2764,2800,908,915,2494,3040,987,990
"CLUG_01117T0",1635.15675597322,810.965297731317,356.708619286486,380.341290713134,3053.79618810925,2733.53680286726,251.507967565457,522.269057451969,1214.90113987292,1806.89283482224,323.106115026902,320.356169677394,2215.28084025596,1951.74896088438,514.043371468637,1084.57457333319,2247.36358975609,1967.36436882985,460.683223915218,331.02077561608,1956.23970633452,1959.21826916822,389.397327549817,387.118366357534
"CLUG_01118T0",512.843244026784,462.034702268683,184.291380713514,166.658709286866,1765.20381189075,1353.46319713274,120.492032434543,381.730942548031,638.098860127076,1139.10716517776,242.893884973098,232.643830322606,1289.71915974404,823.251039115624,390.956628531363,591.425426666812,1232.63641024391,710.635631170147,209.316776084782,340.97922438392,1026.76029366548,1021.78173083178,301.602672450183,286.881633642466
"CLUG_01119T0",1128,926,507,498,1888,2000,564,892,1070,1268,671,832,1674,1499,1056,1284,1632,1536,985,1092,1658,1611,922,1285
"CLUG_01120T0",1107,674,916,944,1325,1571,1656,2188,906,1111,827,1132,1253,1173,2748,3390,1306,1275,1154,1197,1587,1409,1640,1741
"CLUG_01121T0",26,17,1440,1311,33,25,2031,2666,16,33,1366,1841,16,53,5638,5693,23,29,541,634,17,28,1781,1765
"CLUG_01122T0",499,387,499,491,731,891,1012,838,517,608,575,773,703,524,1924,1583,628,576,505,554,792,751,1208,1140
"CLUG_01123T0",7552.59265833022,6535.117512037,1699.89238399268,1786.41053443724,11401.7942719902,9895.60126833623,1939,3073.30314848208,7674.0112213044,9774.4733169268,1981.47629289896,2142.27093950725,11685.9660568409,10912.448021224,3960.47439652508,5045.45120411639,10191.2613589838,8454.73792130777,3336.26294210031,4486.52396448513,11036.7146050962,12156.8369836154,3214.53386611154,3876.14953788682
"CLUG_01124T0",54683,52556,8739,10113,7150,9627,2399,4696,39998,32607,7749,8999,41773,49082,4755,9106,35165,37257,27692,22759,79788,82393,15263,17011
"CLUG_01125T0",5049,4803,2178,2600,1935,2261,937,1989,4569,3732,2898,3803,5057,3817,2180,2931,4024,2874,7000,8234,7220,7502,6971,6909
"CLUG_01126T0",471,397,954,1224,1025,976,926,1128,529,761,1231,1953,790,657,1359,1593,703,589,2423,3100,842,778,2927,2706
"CLUG_01127T0",4490,2868,8993,12053,6704,7017,9188,9953,4441,4980,9874,14678,6445,5674,11298,12975,6107,5308,25032,27413,6238,5719,22593,21856
"CLUG_01128T0",3701,2847,3560,4164,4167,4258,2908,2657,2603,2948,4228,5182,4355,3247,3169,3695,3576,3290,6409,5915,4124,3504,7047,6798
"CLUG_01129T0",91,121,557,735,253,225,537,578,123,139,677,1063,228,183,1033,929,229,118,407,416,238,243,785,799
"CLUG_01130T0",5887,5126,3544,4444,8824,8281,6333,5251,5123,7272,6383,10571,11421,14467,7042,3168,10797,8668,8008,13905,13370,13446,20941,22845
"CLUG_01131T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_01132T0",1959,1539,1948,1709,4017,3640,1737,1903,1745,2514,1784,2361,3421,3089,4634,4983,3078,2804,2041,2747,2997,2638,3518,3534
"CLUG_01133T0",1444,1088,687,612,2279,2506,488,735,1659,1852,570,605,1945,1550,1662,1927,1921,1452,772,1218,1974,1828,1221,1402
"CLUG_01134T0",1290,1041,411,292,2457,2253,396,380,1452,1988,391,438,1222,782,994,769,1549,1102,358,353,1417,1212,392,273
"CLUG_01135T0",12076,13804,3590,4000,18889,15806,5737,3980,12283,15884,3161,3115,15356,13035,8870,7547,14496,11485,4495,4657,14985,13676,2640,2382
"CLUG_01136T0",1296,833,764,691,3435,3183,638,1289,2005,2436,736,948,4194,2996,1858,2737,3263,1965,202,171,2679,2494,956,621
"CLUG_01137T0",2695,1920,1143,1279,3445,3203,2042,1942,1622,2358,993,1515,2352,2380,1938,2099,2283,2567,1366,1294,2267,2072,1536,1455
"CLUG_01138T0",371,244,274,372,568,572,628,624,304,386,345,492,505,582,531,614,490,419,340,410,575,526,689,643
"CLUG_01139T0",70136,91064,86689,98338,65336,64155,74548,79606,55831,56202,96232,99561,68391,58518,59967,75446,69229,62861,114929,101389,78082,63577,121939,112640
"CLUG_01140T0",3849,3840,606,797,6061,5587,1085,1302,2961,3538,619,810,6133,5212,526,640,4482,4217,2069,1902,5199,5082,1612,1604
"CLUG_01141T0",1714,1489,252,292,2463,2253,402,498,1371,1889,355,306,2056,1810,488,476,1740,1658,841,966,1566,1554,1029,1086
"CLUG_01142T0",1318,730,854,700,2437,2505,1282,1656,1135,1534,782,1029,2036,1888,2034,2097,1877,1849,898,1117,1940,1619,2297,2598
"CLUG_01143T0",2405,1152,506,425,2848,3593,537,690,1935,1887,581,612,2114,1416,1063,1209,1874,1813,413,481,1571,1377,1401,1760
"CLUG_01144T0",7032,6862,1810,2867,13229,11168,2685,3342,5606,8667,2934,3953,7230,7610,1118,1286,7428,8069,6377,7183,7006,6210,3359,3649
"CLUG_01145T0",2427,1720,242,355,3390,2992,450,469,2246,2709,408,447,1987,1558,336,358,2134,2460,359,464,2321,2186,379,418
"CLUG_01146T0",166,98,24,42,362,355,48,47,183,274,18,42,217,138,31,41,240,150,20,33,239,211,26,16
"CLUG_01147T0",8915,6276,1119,1423,12765,17260,1023,1245,12841,13326,2186,1243,24978,25246,1171,1497,15294,14391,2608,1852,25251,19448,1255,1353
"CLUG_01148T0",2170,1941,668,889,6395,5823,890,1154,2708,3792,1056,1069,4167,2698,543,501,3593,2884,449,677,3406,3467,310,329
"CLUG_01149T0",1831,1816,416,467,2577,2390,227,366,1688,2346,389,494,2371,2167,534,950,2049,2199,187,249,2423,2533,255,201
"CLUG_01150T0",3139,2261,1029,1292,6235,8005,1740,3066,6335,5214,1301,1997,7190,5205,1726,2250,5608,5074,1879,2866,5103,5707,972,997
"CLUG_01151T0",19,16,394,529,6,31,849,1339,41,21,347,719,22,13,981,1018,11,12,553,681,12,17,659,768
"CLUG_01152T0",1336,640,1556,1931,1116,1769,2493,3518,1366,1012,1262,2233,1011,1424,2953,3487,1708,1632,1937,2058,2282,2297,1880,2451
"CLUG_01153T0",11604,10773,5412,6672,15057,15606,5503,7450,11560,13522,7947,10145,13298,11753,4056,5235,11596,12350,13149,13368,12082,12512,6935,8710
"CLUG_01154T0",25,25,415,421,105,86,448,1087,25,51,411,606,2,8,643,811,4,17,609,1023,5,5,578,794
"CLUG_01155T0",10228,8087,6315,7694,11498,14006,9330,8475,8054,8008,5409,5318,10357,9116,2705,2977,8446,7986,20990,21637,10627,11093,12864,12060
"CLUG_01156T0",5776,3218,4175,5751,7419,8277,5290,5904,5738,6020,7655,11982,9566,10010,2538,3193,7533,8282,7760,8802,8443,8609,9550,10921
"CLUG_01157T0",1160,1549,122,126,1883,1226,279,262,725,1268,186,297,740,744,305,289,822,902,68,105,610,537,193,245
"CLUG_01158T0",1675,2782,238,310,3451,2146,614,586,1378,2462,285,599,1318,1251,700,539,1407,1528,149,172,949,892,469,517
"CLUG_01159T0",1251,834,499,476,3102,3033,921,943,1420,2121,472,615,3094,3283,1210,1319,3346,2664,229,359,4220,3560,663,758
"CLUG_01160T0",245,119,135,142,330,412,269,128,213,215,87,109,237,228,153,151,305,264,128,110,690,606,64,104
"CLUG_01161T0",2,8,150,140,100,8,214,229,2,17,104,168,5,57,338,432,6,9,29,15,10,6,135,126
"CLUG_01162T0",2,5,116,82,13,5,167,180,6,7,86,125,3,2,341,302,6,5,22,17,1,0,131,114
"CLUG_01163T0",1238,612,8078,9793,1637,1626,16981,12434,947,1058,7191,8906,1022,966,11014,11263,1051,1317,5497,4687,780,826,12630,13281
"CLUG_01164T0",868,790,8082,9424,2724,2429,6787,9477,837,1940,7212,8417,4557,4882,7162,10903,4024,3670,5463,4483,5584,5449,11520,12348
"CLUG_01165T0",2969,1011,1824,2315,3055,4213,2442,2539,2417,2266,1472,1603,4956,5311,994,1891,2460,2489,3708,3025,3242,3545,2466,2905
"CLUG_01166T0",180,126,212,176,299,285,567,554,141,214,174,197,299,350,443,483,327,297,267,227,241,291,625,742
"CLUG_01167T0",5581,3745,3248,4285,7027,7456,7367,6524,5823,7141,6817,10569,16417,16804,4374,2488,11639,9878,8270,13734,15654,17229,18172,20641
"CLUG_01168T0",803,277,118,150,1191,1064,431,313,505,721,218,117,1086,871,222,311,993,863,1983,2290,876,816,1204,1542
"CLUG_01169T0",1390,1002,2297,3108,1923,1946,4830,3613,1091,1305,2841,3376,2082,2185,1650,2088,1734,1899,13137,12099,1780,1977,17674,17140
"CLUG_01170T0",625,380,90,81,1010,1071,151,246,572,703,136,183,710,579,215,275,701,682,302,316,733,689,471,422
"CLUG_01171T0",512,286,36,67,901,903,122,118,453,640,74,154,676,565,161,186,729,571,96,188,726,733,290,209
"CLUG_01172T0",810,343,86,147,1282,1387,253,181,734,945,226,208,1287,1409,188,171,1219,1126,736,638,1238,1107,670,616
"CLUG_01173T0",1138,926,274,384,2057,2131,233,441,1088,1387,335,435,1148,1127,132,353,1226,1417,348,351,1171,1198,326,418
"CLUG_01174T0",1969,1489,231,285,3216,2966,288,332,2184,2799,251,322,2276,1964,225,321,2535,2260,366,426,3812,3505,323,246
"CLUG_01175T0",415,428,171,180,996,764,277,256,419,711,178,250,881,927,245,326,851,795,484,513,867,842,380,377
"CLUG_01176T0",1044,977,87,142,941,915,177,158,935,1007,119,113,1193,893,51,70,1166,1002,120,200,1282,1337,169,162
"CLUG_01177T0",12062,12018,3306,4737,19431,24940,9284,7369,18283,19667,5014,4443,22310,13406,825,730,23572,14559,5557,8855,19990,21024,4899,4775
"CLUG_01178T0",49.9401671945762,30.2124687703699,62,51,55.8602980648545,78.8152095714229,48.6082068117676,66.9387078596912,55.709609106997,76.8660938763586,54.1690955920614,56.9335372639344,82.2430532766416,65.9369766715491,173,160,72.9651640370001,66.3400909014462,27,42.8163443173726,59.7660770842036,94.2091486623245,389.797977011767,284.579495328645
"CLUG_01179T0",1183.05983280542,689.78753122963,97,100,1852.13970193515,2477.18479042858,115.391793188232,78.0612921403088,2162.290390893,2442.13390612364,98.8309044079386,67.0664627360656,3137.75694672336,1582.06302332845,90,97,2230.034835963,2500.65990909855,51,53.1836556826274,1443.2339229158,1962.79085133768,45.202022988233,34.4205046713547
"CLUG_01180T0",4,6,27,17,12,19,12,12,20,8,12,10,45,22,29,34,14,25,10,11,19,61,17,4
"CLUG_01181T0",2690,2213,72,101,3564,3808,105,136,3066,4153,141,104,4349,2590,74,101,3677,4115,20,35,2636,3000,109,65
"CLUG_01182T0",1533,792,115,214,3180,2830,296,242,1765,2271,221,100,4553,3745,89,182,3407,2304,99,137,2790,3134,88,61
"CLUG_01183T0",1940,926,102,174,3277,2627,191,183,1440,2075,227,237,2476,2683,70,124,2232,2468,595,421,1795,1689,74,46
"CLUG_01184T0",391,314,177,241,558,392,222,149,240,386,232,242,485,599,142,134,423,540,394,403,527,528,267,174
"CLUG_01185T0",2203,1821,1312,1411,3514,4046,1328,754,2502,2663,1216,1110,2432,2230,1756,1749,2695,2323,150,168,3547,3247,96,146
"CLUG_01186T0",729,492,526,454,1564,1715,611,720,801,876,394,515,815,767,1208,1416,829,731,127,190,1020,911,159,207
"CLUG_01187T0",2596,1712,1003,806,4027,4291,864,1417,2901,3628,736,1035,1958,1792,1596,2464,2392,2285,222,277,2257,2216,307,451
"CLUG_01188T0",515,396,251,216,1039,1030,198,435,649,862,177,289,447,464,488,692,579,510,54,55,522,529,82,166
"CLUG_01189T0",3726,2370,1684,1779,4809,5116,1995,1355,3050,3559,2176,1929,5111,4417,1309,1593,4488,4880,4447,4073,6514,6334,2584,3043
"CLUG_01190T0",103,52,55,72,207,175,149,89,64,111,56,105,206,157,124,97,203,245,10,16,231,264,18,26
"CLUG_01191T0",534,389,338,315,1103,1195,652,633,602,780,273,301,817,665,596,611,803,792,68,94,847,825,139,175
"CLUG_01192T0",569,544,256,293,996,930,416,588,515,789,234,368,1033,1074,434,409,1005,810,176,280,956,980,250,262
"CLUG_01193T0",705,673,376,413,981,941,322,495,462,856,312,421,1577,2270,428,627,1140,1439,547,609,1326,1233,262,304
"CLUG_01194T0",3320,2785,3276,3889,4980,5734,5220,2770,3103,3477,4325,4067,8052,8595,4373,3000,4890,5294,5782,6899,7848,8037,5207,6124
"CLUG_01195T0",58.4180278664669,113.101907631399,18.9905618301653,45.0173555256285,276.687847227068,185.433494827894,50.8549933114069,68.4793374944545,56.510634119184,157.941286994666,51.1008794534329,74.7863976133017,143.660716948297,577.747199123097,89.1957137814632,30.6325086518276,169.66412089342,206.168545650515,120.400553513386,258.802193262004,34.2867193560376,85.0059890638036,69.0047624844878,208.597175948589
"CLUG_01196T0",65.5819721335331,36.8980923686014,27.0094381698347,11.9826444743715,203.312152772932,81.5665051721061,16.1450066885931,65.5206625055455,47.489365880816,74.0587130053344,4.89912054656708,52.2136023866983,129.339283051703,504.252800876904,19.8042862185368,54.3674913481724,96.3358791065799,213.831454349485,74.5994464866139,131.197806737996,48.7132806439624,90.9940109361965,17.9952375155122,117.402824051411
"CLUG_01197T0",1438.60222767809,3506,1512.62723382374,1555.22414770816,1975.99951246218,2551.84838157894,2687,4568,1894,2312.85270241958,2281,3523.99366712544,2420.01055271999,2604.71291709692,3635,2863.72010281981,3069,3014.80188589312,4574.03883397246,8764,2310,2509,29388,22737.9449567648
"CLUG_01198T0",2.77231038341013e-07,0,16.3727661762603,27.7758522918356,0.000486808202993222,11.151618421065,0,0,0,0,0,0.0063328281114046,13.9894472800115,53.2870829030851,0,61.1783574424259,0,30.1981141068823,5.96116602754171,0,0,0,0,396.055043235183
"CLUG_01199T0",7.39777204468245,0,0,0,7.29617371031419e-07,0,0,0,0,1.14729758042069,0,4.64444956063293e-08,0,0,0,0.101539737763728,0,0,0,0,0,0,0,0
"CLUG_01200T0",345,264,103,145,3180,2373,212,294,825,1733,210,198,907,1593,48,82,872,910,60,102,719,754,37,167
"CLUG_01201T0",387,355,21,46,1427,1540,35,48,562,1006,100,54,629,588,48,75,834,522,9,30,880,837,16,29
"CLUG_01202T0",650,441,28,65,1672,1639,50,71,828,1068,51,50,735,759,41,87,999,787,19,38,1168,996,21,25
"CLUG_01203T0",499,412,41,73,836,994,56,68,467,662,51,58,587,616,14,35,599,572,26,27,699,765,21,22
"CLUG_01204T0",2,7,2,4,11,23,0,3,14,16,0,0,4,7,8,16,15,5,0,0,21,16,4,10
"CLUG_01205T0",19,19,13,7,18,68,2,12,35,47,6,8,1,9,31,54,49,19,7,4,32,43,4,14
"CLUG_01206T0",67,42,27,16,98,141,38,12,86,109,16,25,34,13,118,71,87,43,5,9,87,78,25,20
"CLUG_01207T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_01208T0",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_01209T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_01210T0",182,153,24,48,143,211,41,37,101,143,36,34,81,108,148,127,112,114,7,9,63,96,12,7
"CLUG_01211T0",311,227,45,62,549,502,49,48,317,424,36,54,298,205,190,178,359,246,22,39,349,257,22,27
"CLUG_01212T0",1767,1145,135,243,1672,1809,183,115,1209,1335,241,171,1083,1105,102,168,1016,1261,379,274,1098,891,101,64
"CLUG_01213T0",1139,1170,79,119,678,763,75,68,872,815,137,106,1764,1615,154,140,1500,1433,132,268,2890,2901,70,42
"CLUG_01214T0",5581,2698,436,528,7562,7979,333,370,7403,7058,1155,1114,5117,4355,287,279,7405,6990,1960,2658,4169,5346,375,360
"CLUG_01215T0",2634,1991,214,235,4980,5085,397,448,2673,3465,297,379,3207,2491,536,567,3487,2757,202,307,4441,3446,165,116
"CLUG_01216T0",1283,1022,176,187,2077,2173,271,207,1382,1674,389,324,2550,2154,193,213,2146,1722,599,771,2362,2089,860,905
"CLUG_01217T0",899,506,314,346,1114,1921,684,792,2219,1025,667,1095,1673,3531,1180,818,1259,1645,630,1006,1039,1054,171,385
"CLUG_01218T0",247,155,69,98,375,465,132,114,701,548,91,77,293,319,235,256,198,229,98,164,209,174,60,61
"CLUG_01219T0",2878,2186,767,940,4011,3701,917,853,2350,2739,1011,1333,3682,4597,837,1000,3508,4063,2852,2828,4090,3462,1518,1725
"CLUG_01220T0",2563,1922,245,324,4511,4302,765,653,2403,3185,362,473,3584,3168,1176,889,3498,2957,403,468,3576,2952,324,381
"CLUG_01221T0",1296,806,100,106,2019,2485,177,188,1236,1385,109,122,1544,1610,224,183,1434,1166,73,124,2039,1986,44,56
"CLUG_01222T0",327,175,17,31,470,652,28,45,314,318,30,31,378,529,62,60,354,351,31,26,433,487,25,23
"CLUG_01223T0",727,924,158,142,1391,1535,41,138,812,1227,138,171,749,787,196,307,829,807,258,221,838,890,176,146
"CLUG_01224T0",4900,6058,512,676,8158,9138,436,682,4885,7511,694,819,4902,3516,604,778,5689,3758,1228,1338,4555,4581,815,686
"CLUG_01225T0",1803,1573,566,634,3209,3369,1485,1099,1817,2441,857,997,8126,7867,2277,1519,4286,3532,1677,2719,5049,4942,1803,2035
"CLUG_01226T0",69832,38688,15524,21764,84530,85840,18107,18620,49940,60134,22300,32131,96560,103283,8321,10163,71591,75056,41658,36089,80924,75505,34326,30610
"CLUG_01227T0",1366,1343,1359,1424,2506,2481,2431,2466,1422,1869,1439,1638,3394,2772,6420,5745,3187,3004,1431,1583,3978,3716,975,822
"CLUG_01228T0",412,264,885,992,961,1010,1560,1428,613,720,1487,2265,1614,1088,1940,2273,1165,1001,1623,2259,1072,1047,635,539
"CLUG_01229T0",1934,1637,1458,1654,3249,3726,3215,1940,2088,2175,1543,1420,2647,2010,4149,3364,2651,2389,929,1080,3237,3036,399,473
"CLUG_01230T0",4725,4386,4760,5702,9041,9462,5411,5734,5826,6323,4388,4901,6603,6636,10244,12462,6593,6511,2888,2874,8044,8692,1173,1412
"CLUG_01231T0",14,8,167,273,23,34,398,461,13,12,219,508,24,23,457,661,21,14,181,128,20,25,128,136
