Geneid	Chr	Start	End	Strand	Length	L1B.r1	L1B.r2	L1B_benomyl.r1	L1B_benomyl.r2	L4C.r1	L4C.r2	L4C_benomyl.r1	L4C_benomyl.r2	U10D.r1	U10D.r2	U10D_benomyl.r1	U10D_benomyl.r2	U3B.r1	U3B.r2	U3B_benomyl.r1	U3B_benomyl.r2	U3E.r1	U3E.r2	U3E_benomyl.r1	U3E_benomyl.r2	U5C.r1	U5C.r2	U5C_benomyl.r1	U5C_benomyl.r2
CLUG_00780	Supercontig_1.1	1582107	1582952	-	846	1364	957	384	613	2103	302	922	1310	1175	1498	580	1404	1896	1772	665	842	1647	1807	637	149	1006	757	362	645
CLUG_00781	Supercontig_1.1	1583317	1583934	+	618	659	622	89	93	1340	152	124	142	683	924	92	114	1385	1047	34	72	1095	842	54	14	674	486	22	22
CLUG_00782	Supercontig_1.1	1583953	1586781	-	2829	873	798	337	514	1990	307	465	1366	992	1323	629	1714	1438	1322	648	1032	1581	1185	425	133	800	520	345	527
CLUG_00783	Supercontig_1.1	1587276	1588856	-	1581	2992	1124	4520	6161	3786	611	5633	6257	4714	3414	7740	10180	4288	3404	2806	3640	3823	4321	6738	1613	2016	1705	3616	5256
CLUG_00784	Supercontig_1.1	1589411	1591105	-	1695	1158	715	43	90	2087	266	128	143	1080	1453	90	81	1126	1153	31	54	1319	1195	45	12	652	477	29	31
CLUG_00785	Supercontig_1.1	1592135	1592929	-	795	109	58	28	53	134	29	99	118	124	91	45	57	170	302	22	34	112	170	139	40	78	45	33	56
CLUG_00786	Supercontig_1.1	1592393	1593106	+	714	114	371	77	107	895	17	133	186	81	417	140	212	949	3186	200	109	964	1405	186	118	275	371	210	949
CLUG_00787	Supercontig_1.1	1593938	1595137	+	1200	2272	1416	640	1025	3695	534	795	927	3276	3221	1145	1770	3892	3202	536	572	3364	3229	1334	260	1945	1415	780	1099
CLUG_00788	Supercontig_1.1	1595938	1597761	+	1824	3301	1567	826	998	6380	957	912	917	3643	4646	1516	1777	6551	5537	973	1016	5811	4220	3327	594	2851	2086	969	1170
CLUG_00789	Supercontig_1.1	1597864	1600851	-	2988	1290	1462	150	202	3005	360	213	318	1548	2264	228	244	2444	2384	238	300	2175	1698	333	92	1205	744	226	328
CLUG_00790	Supercontig_1.1	1601509	1603686	+	2178	4442	4307	1001	1387	7318	1115	1752	1672	5256	6175	1769	2351	6732	6301	1761	1337	6765	5268	4470	1086	3759	2650	5632	9227
CLUG_00791	Supercontig_1.1	1604211	1605011	+	801	421	265	1960	2617	837	175	3003	3415	647	700	2183	3317	513	1169	6352	4701	613	595	5322	1286	109	140	8838	12721
CLUG_00792	Supercontig_1.1	1605467	1607161	+	1695	36	6	35	57	26	2	69	124	13	7	35	30	7	23	364	409	7	25	24	3	3	1	44	103
CLUG_00793	Supercontig_1.1	1607332	1607583	-	252	603	435	49	80	977	136	95	72	609	735	121	101	640	583	32	55	693	562	217	52	330	241	62	112
CLUG_00794	Supercontig_1.1	1608073	1608687	-	615	148	148	10	11	312	57	12	16	192	230	25	14	281	268	11	13	299	249	12	1	178	123	2	9
CLUG_00795	Supercontig_1.1	1609316	1609999	+	684	50	56	8	3	103	16	17	6	65	81	13	13	66	52	27	20	72	50	2	1	22	25	5	14
CLUG_00796	Supercontig_1.1	1610170	1610985	+	816	1101	765	35	77	2542	308	168	107	1469	1918	133	61	2462	1717	77	44	1871	1196	96	38	817	684	53	51
CLUG_00797	Supercontig_1.1	1611058	1612488	-	1431	317	236	18	36	743	85	75	65	327	460	50	37	601	506	21	19	542	444	123	33	338	219	47	60
CLUG_00798	Supercontig_1.1	1613493	1616153	+	2661	1057	734	58	72	3111	364	130	96	1144	1945	96	80	2280	1766	61	70	2461	1621	93	29	1147	733	42	44
CLUG_00799	Supercontig_1.1	1616282	1617667	-	1386	517	500	65	92	1325	172	68	123	577	934	83	123	944	792	43	34	948	786	113	28	509	324	38	93
CLUG_00800	Supercontig_1.1	1618477	1619538	+	1062	831	606	138	182	1421	200	193	185	711	1086	178	272	2580	3385	266	177	1721	1780	399	138	955	693	334	410
CLUG_00801	Supercontig_1.1	1619587	1624938	-	5352	5928	4802	303	399	13123	1806	399	464	7218	9325	476	407	8056	8173	78	124	8708	6537	713	131	4269	3025	126	158
CLUG_00802	Supercontig_1.1	1626473	1628893	+	2421	1766	1642	79	122	4079	500	121	155	2083	2933	143	119	3407	3141	80	61	3158	2251	119	33	1685	1102	94	60
CLUG_00803	Supercontig_1.1	1629132	1630118	+	987	466	441	41	79	1044	123	126	129	531	787	152	138	1013	935	66	41	842	796	366	101	480	354	275	351
CLUG_00804	Supercontig_1.1	1630173	1631162	+	990	477	500	50	73	1212	148	149	124	423	659	136	140	463	317	26	27	482	440	94	27	240	128	56	56
CLUG_00805	Supercontig_1.1	1631225	1633264	-	2040	8884	5169	312	418	8536	1371	459	412	9496	9247	660	359	10926	7873	85	161	10802	7536	1424	209	5539	3954	295	309
CLUG_00806	Supercontig_1.1	1633796	1634680	-	885	618	433	34	65	1037	147	95	74	603	856	68	56	1136	911	21	11	1037	845	142	22	610	365	81	108
CLUG_00807	Supercontig_1.1	1636300	1637673	+	1374	752	441	28	49	1172	185	66	48	767	934	48	40	985	756	13	22	1007	820	46	8	500	328	14	20
CLUG_00808	Supercontig_1.1	1637699	1640230	-	2532	3435	2803	150	204	5529	700	187	201	3234	4086	257	172	5350	4402	64	76	5320	4568	568	127	2748	1786	122	107
CLUG_00809	Supercontig_1.1	1640969	1642759	+	1791	1117	662	415	592	1426	233	864	1343	990	1147	432	694	1152	921	989	995	1220	1120	989	257	785	516	505	809
CLUG_00810	Supercontig_1.1	1642821	1644488	-	1668	484	364	31	82	1039	135	64	79	553	712	56	48	517	378	26	84	567	421	50	11	162	91	4	13
CLUG_00811	Supercontig_1.1	1644797	1645819	-	1023	160	409	157	194	602	47	314	283	146	401	181	213	542	998	106	154	580	507	520	124	286	210	230	278
CLUG_00812	Supercontig_1.1	1646275	1646682	+	408	147	73	65	68	314	42	106	140	144	197	43	90	374	484	203	229	273	272	38	10	143	112	77	117
CLUG_00813	Supercontig_1.1	1646780	1649281	-	2502	16	0	13	14	0	0	1	1	0	4	1	5	0	22	3	85	0	12	10	0	0	0	1	10
CLUG_00814	Supercontig_1.1	1649413	1650888	-	1476	742	611	299	396	1427	230	770	743	835	1093	625	1095	1367	1195	471	482	1344	1071	711	235	743	505	1234	1848
CLUG_00815	Supercontig_1.1	1651063	1652130	+	1068	553	367	568	719	1070	136	1550	1304	544	802	812	1471	1201	913	976	706	1081	883	912	277	663	439	1969	2411
CLUG_00816	Supercontig_1.1	1652266	1653135	-	870	428	336	68	73	914	133	131	132	457	663	95	78	1077	857	121	115	1057	820	35	10	652	423	30	44
CLUG_00817	Supercontig_1.1	1653990	1657544	+	3555	7934	7913	619	780	13997	1944	962	1007	9717	12563	1231	1160	10485	7934	861	880	11526	8591	2423	487	5258	3660	656	807
CLUG_00818	Supercontig_1.1	1657683	1659245	+	1563	686	551	352	441	1404	195	825	868	688	1022	663	1111	1195	1135	246	240	1250	1041	1293	370	679	433	1848	2564
CLUG_00819	Supercontig_1.1	1659505	1661643	+	2139	853	578	136	139	1594	214	236	264	705	1042	172	173	1134	1015	236	190	1155	929	215	58	537	352	160	173
CLUG_00820	Supercontig_1.1	1661902	1663443	+	1542	2078	1202	264	437	3132	653	284	478	2205	2167	318	676	2722	1305	354	358	2144	1435	624	139	938	667	491	414
CLUG_00821	Supercontig_1.1	1664379	1665386	+	1008	1132	598	85	116	1741	221	102	100	1489	1645	108	108	951	672	151	191	1590	1312	79	19	480	319	55	58
CLUG_00822	Supercontig_1.1	1666183	1667295	-	1113	1124	1958	161	218	2232	262	173	221	956	1490	201	202	1787	1786	286	299	2266	1755	476	139	1047	645	170	276
CLUG_00823	Supercontig_1.1	1668374	1668910	+	537	1512	2635	684	829	1969	213	635	477	909	1175	848	871	1608	1431	587	612	1738	1635	1955	390	1586	873	713	928
CLUG_00824	Supercontig_1.1	1669378	1670535	-	1158	46436	44064	1772	2338	52005	7003	2477	2278	51708	49940	3341	2680	30752	17917	968	666	26412	19807	2114	468	21212	12270	557	507
CLUG_00825	Supercontig_1.1	1671463	1671972	+	510	59	36	23	26	50	16	17	24	72	55	35	29	88	32	27	29	52	40	20	7	47	36	20	20
CLUG_00826	Supercontig_1.1	1672617	1673789	-	1173	6148	5005	594	840	14130	1778	986	1063	6762	9699	1332	1286	8746	8847	406	465	8740	8169	1168	260	3713	2793	205	231
CLUG_00827	Supercontig_1.1	1674406	1676433	-	2028	1158	691	600	755	1945	315	1370	1493	1056	1792	1012	1635	1846	1754	1025	848	2224	1891	1207	397	1262	902	2239	2950
CLUG_00828	Supercontig_1.1	1675709	1676329	+	621	53	2	70	86	2	0	49	39	1	1	25	33	1	52	56	92	1	60	94	6	0	2	26	71
CLUG_00829	Supercontig_1.1	1676351	1677247	+	897	104	34	35	53	149	32	78	79	104	121	60	72	150	169	94	96	150	130	91	23	105	71	72	85
CLUG_00830	Supercontig_1.1	1677569	1678243	+	675	189	135	15	9	300	47	19	40	268	272	33	35	321	223	14	25	337	303	27	11	208	113	15	12
CLUG_00831	Supercontig_1.1	1678200	1679414	-	1215	10985	12976	866	1387	20519	2226	1393	1396	10174	14548	1567	1409	8909	6856	532	485	8072	7893	2023	396	4402	3205	870	1203
CLUG_00832	Supercontig_1.1	1680504	1683122	+	2619	1964	2434	148	247	3808	466	254	262	2202	2995	193	133	3568	2742	168	360	3242	2405	148	49	1987	1404	78	123
CLUG_00833	Supercontig_1.1	1683238	1684056	-	819	264	243	402	347	623	75	639	844	305	404	384	397	637	506	1128	1127	480	451	170	43	330	258	210	450
CLUG_00834	Supercontig_1.1	1684323	1689191	+	4869	985	704	106	140	2825	343	53	107	1092	1733	63	60	1676	1490	8	222	2122	1460	81	5	996	592	19	44
CLUG_00835	Supercontig_1.1	1689391	1691655	-	2265	5479	4468	899	1058	10214	1341	1585	1721	6178	7292	970	1096	7620	6526	1005	1492	7151	6390	1268	295	5112	3594	577	1073
CLUG_00836	Supercontig_1.1	1692616	1693350	+	735	356	214	80	93	562	79	230	184	293	402	101	79	306	348	197	171	332	393	75	24	216	160	51	56
CLUG_00837	Supercontig_1.1	1693366	1695615	-	2250	850	715	91	82	1617	219	46	70	892	1253	75	71	1101	982	42	148	1039	919	122	26	545	384	28	43
CLUG_00838	Supercontig_1.1	1696236	1698590	-	2355	1444	758	90	122	2664	384	147	167	1465	1906	153	166	2167	2263	163	175	2381	1866	281	52	1061	748	176	154
CLUG_00839	Supercontig_1.1	1699241	1700137	-	897	5412	4351	4376	5236	6456	870	3731	3505	4641	5470	6401	8848	7305	6284	3986	4002	6167	5939	7756	1674	3702	2665	7430	10959
CLUG_00840	Supercontig_1.1	1700453	1703944	-	3492	2469	2401	86	154	6509	854	169	223	2817	4594	177	128	3548	2932	72	86	3996	3158	200	42	1463	969	35	57
CLUG_00841	Supercontig_1.1	1706340	1709243	+	2904	2148	1902	247	364	3124	446	256	426	2058	2604	353	350	2394	2618	214	299	2568	2931	527	92	1430	1105	139	324
CLUG_00842	Supercontig_1.1	1711431	1712351	+	921	452	434	51	70	808	127	32	56	584	743	50	63	619	644	29	52	676	612	24	4	318	294	18	12
CLUG_00843	Supercontig_1.1	1711540	1712001	+	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLUG_00844	Supercontig_1.1	1712158	1712616	+	459	510	476	63	66	938	136	58	77	604	831	54	61	623	649	16	45	771	675	20	9	326	307	15	21
CLUG_00845	Supercontig_1.1	1713719	1714792	-	1074	48	16	21	25	75	20	28	50	28	54	18	69	13	18	64	87	56	51	8	0	35	20	22	30
CLUG_00846	Supercontig_1.1	1717156	1717452	-	297	222	172	22	20	505	61	19	38	292	351	29	19	411	367	9	25	378	329	9	4	214	141	15	18
CLUG_00847	Supercontig_1.1	1718796	1719305	+	510	3299	3001	1280	1860	4380	647	2329	1938	3050	3384	1861	2403	4800	3397	1947	1388	3547	3253	2455	522	2591	1857	1580	1985
CLUG_00848	Supercontig_1.1	1720187	1721164	-	978	603	500	133	154	1176	193	113	180	627	789	86	116	825	672	54	273	785	747	118	20	341	250	41	55
CLUG_00849	Supercontig_1.1	1722168	1723076	+	909	41412	18063	8555	12498	74348	9901	15871	13676	39073	58594	14820	20568	92719	108316	8558	6943	67680	68523	39663	8404	38765	30574	23215	32377
CLUG_00850	Supercontig_1.1	1723818	1725122	-	1305	4025	3444	2890	4795	7264	1144	10042	11777	6228	5950	6038	11690	6748	5784	9306	9072	6465	6783	4336	1423	3314	2818	2084	5807
CLUG_00851	Supercontig_1.1	1726209	1727543	+	1335	324	263	42	54	910	116	83	108	430	619	84	93	621	508	45	55	618	587	54	19	294	208	47	71
CLUG_00852	Supercontig_1.1	1728520	1730586	+	2067	8560	7180	4144	4937	15278	1960	4184	4483	8905	11119	7423	9575	12042	9504	4994	4724	10939	9033	8829	1708	6767	4542	4771	6446
CLUG_00853	Supercontig_1.1	1730705	1731199	-	495	265	214	35	51	363	59	50	49	257	293	64	68	269	198	22	42	285	245	153	22	144	94	102	86
CLUG_00854	Supercontig_1.1	1731652	1732812	-	1161	482	367	204	263	913	124	209	303	477	720	385	460	1388	1513	546	435	943	888	414	106	462	345	458	486
CLUG_00855	Supercontig_1.1	1732891	1734234	-	1344	1975	1552	365	483	3320	489	937	756	1810	2497	476	678	2618	2172	420	416	2735	2287	573	111	1336	929	697	1047
CLUG_00856	Supercontig_1.1	1734349	1735143	-	795	335	346	95	98	595	79	139	141	363	463	85	148	481	445	110	102	514	460	43	6	317	193	62	71
CLUG_00857	Supercontig_1.1	1736081	1738348	+	2268	920	746	181	209	2005	281	275	221	997	1414	245	281	5147	6361	809	615	3299	2743	564	238	2083	1622	361	579
CLUG_00858	Supercontig_1.1	1738468	1739253	-	786	946	633	2123	2445	1600	257	2695	2160	860	1289	1959	2578	2764	4046	2918	2012	1757	2114	2920	590	1124	877	3347	5023
CLUG_00859	Supercontig_1.1	1741914	1742411	-	498	6	6	14	7	19	3	3	25	8	14	6	4	10	11	3	6	15	24	2	0	8	7	2	2
CLUG_00860	Supercontig_1.1	1744048	1744911	-	864	461	348	57	76	1175	163	112	79	603	959	118	127	1259	1204	45	44	1186	904	47	11	824	531	21	23
CLUG_00861	Supercontig_1.1	1746469	1747821	+	1353	3021	2226	92	152	6004	747	241	227	3232	4742	165	187	3360	2921	110	107	4608	3380	40	16	2462	1543	59	32
CLUG_00862	Supercontig_1.1	1748770	1750329	+	1560	1361	1096	113	145	2577	359	275	208	1391	1842	235	131	2351	2206	45	69	2496	1944	444	96	854	580	129	163
CLUG_00863	Supercontig_1.1	1751757	1753280	+	1524	1379	1003	85	120	3136	417	203	144	1426	2040	180	115	2803	2545	67	76	3173	3081	69	11	1907	1302	59	33
CLUG_00864	Supercontig_1.1	1753819	1755771	-	1953	133	273	135	171	722	46	244	357	259	428	196	362	1186	2989	559	513	977	1251	237	111	280	260	108	240
CLUG_00865	Supercontig_1.1	1756910	1759123	-	2214	97	85	160	101	397	59	190	245	122	180	106	138	87	65	409	458	165	181	76	20	95	50	70	90
CLUG_00866	Supercontig_1.1	1760852	1763278	-	2427	2238	2072	217	291	5531	815	312	387	2622	3668	353	293	4558	3944	286	404	4915	3691	471	131	2528	1796	237	324
CLUG_00867	Supercontig_1.1	1764434	1765384	-	951	374	302	49	73	788	82	34	50	334	469	46	56	622	619	49	91	543	620	52	3	287	216	20	20
CLUG_00868	Supercontig_1.1	1766220	1767467	+	1248	1282	1075	83	163	2538	280	211	208	1069	1673	179	163	2122	1886	58	85	1857	2102	100	24	1022	637	67	105
CLUG_00869	Supercontig_1.1	1768022	1768822	-	801	404	312	1416	1358	1001	129	3481	2589	398	627	966	1426	3166	3658	7314	4800	1670	1512	511	195	1156	884	854	1466
CLUG_00870	Supercontig_1.1	1769560	1771647	+	2088	7450	5485	11345	13688	6625	1472	14855	13165	7440	7079	14523	17415	11478	10439	11953	10260	6943	5736	19852	4739	5341	5108	18771	25770
CLUG_00871	Supercontig_1.1	1771805	1773838	-	2034	7408	7018	25202	29774	8894	1493	33079	25948	7605	7940	24691	29343	13033	11725	34432	28531	12347	13425	22071	4378	8748	6493	22802	30984
CLUG_00872	Supercontig_1.1	1774320	1776506	-	2187	2006	1331	107	149	4138	533	163	127	2053	2833	247	241	2962	2224	138	162	3193	2289	730	162	1567	1004	400	340
CLUG_00873	Supercontig_1.1	1776752	1777777	-	1026	209	110	187	145	453	81	258	232	206	314	156	226	501	520	620	452	531	373	94	26	261	199	201	260
CLUG_00874	Supercontig_1.1	1778109	1778918	+	810	752	481	496	683	1110	176	799	834	783	777	757	991	1541	1440	544	805	1078	1279	1197	240	647	435	464	859
CLUG_00875	Supercontig_1.1	1779449	1780372	-	924	1569	1170	332	410	2732	358	332	337	1503	1905	424	479	2591	2540	459	476	2373	2097	980	191	1106	903	601	893
CLUG_00876	Supercontig_1.1	1780810	1781238	+	429	503	393	100	128	801	86	170	212	371	489	95	145	587	521	223	302	515	509	92	24	328	256	77	118
CLUG_00877	Supercontig_1.1	1782683	1785274	+	2592	5786	5301	1009	1158	12345	1725	1311	1877	7671	10175	1578	1724	8524	5879	2606	2483	8618	6075	1806	382	4134	2830	1415	1960
CLUG_00878	Supercontig_1.1	1785449	1788235	-	2787	2611	2733	557	749	3987	509	298	472	2837	3322	600	807	3392	2715	560	673	3321	2420	1478	413	1925	1295	968	1161
CLUG_00879	Supercontig_1.1	1788596	1796776	-	8181	4052	4421	740	897	4359	643	207	282	5316	5112	742	781	3597	3016	415	561	4548	3760	1781	424	3373	2413	896	1168
CLUG_00880	Supercontig_1.1	1797487	1798731	+	1245	2357	2036	11677	14535	4292	543	16865	14240	2641	3484	13290	16297	4870	4062	13930	12719	4032	3436	9764	2417	2518	1740	9174	14470
CLUG_00881	Supercontig_1.1	1798077	1798646	-	570	85	2	643	866	4	0	16	37	3	5	19	28	5	108	7	641	1	92	339	6	2	2	13	67
CLUG_00882	Supercontig_1.1	1798754	1800331	-	1578	762	647	280	408	1509	230	136	191	1028	1325	135	196	2029	1629	68	607	1514	1077	211	42	906	674	65	167
CLUG_00883	Supercontig_1.1	1801199	1803127	-	1929	664	452	310	446	1350	214	652	665	796	1100	439	794	1803	1691	273	381	1954	1572	760	227	1042	763	1105	1650
CLUG_00884	Supercontig_1.1;Supercontig_1.1	1803653;1803746	1803683;1804377	+;+	663	1530	1079	1078	1128	2830	370	3394	2049	1185	1670	1180	1363	2127	1955	2007	1881	2007	1852	1967	319	1062	707	1286	2077
CLUG_00885	Supercontig_1.1	1805214	1805660	-	447	363	271	79	109	546	75	124	108	306	369	109	124	702	710	97	129	590	518	222	50	339	242	161	230
CLUG_00886	Supercontig_1.1	1806031	1808106	-	2076	1427	831	165	190	1906	308	99	132	1551	1500	155	152	1200	1081	115	362	1208	1277	245	34	632	528	125	219
CLUG_00887	Supercontig_1.1	1807496	1808035	+	540	81	114	369	341	65	10	925	546	54	90	200	245	176	258	781	1058	164	235	120	13	153	129	192	341
CLUG_00888	Supercontig_1.1	1809197	1810351	-	1155	2665	2113	1084	1357	4175	455	1186	1217	2199	3270	1784	2449	3122	3061	2539	1736	2983	2885	3783	908	1318	880	3601	6140
CLUG_00889	Supercontig_1.1	1810738	1811379	-	642	224	133	12	20	623	72	19	25	284	428	22	24	316	192	19	16	390	243	31	6	164	78	5	9
CLUG_00890	Supercontig_1.1	1811635	1813524	-	1890	306	149	97	175	1852	65	268	245	815	1970	147	204	260	849	378	511	402	348	176	25	94	86	187	169
CLUG_00891	Supercontig_1.1	1815184	1816641	-	1458	2280	1794	218	308	4647	567	321	353	2321	3468	604	490	4333	3830	226	308	3844	3389	1212	228	1964	1405	791	1198
CLUG_00892	Supercontig_1.1	1816959	1818212	-	1254	1457	965	823	1130	2276	303	1998	1790	1392	1982	1239	2036	4707	5617	1362	1134	2850	3009	2450	550	2226	1680	1592	2036
CLUG_00893	Supercontig_1.1	1818557	1819954	-	1398	4746	5996	1114	1501	5564	723	1684	1897	5115	5167	1470	2170	7652	5494	813	889	5733	5041	3829	779	3498	2200	1779	1218
CLUG_00894	Supercontig_1.1	1820110	1821597	-	1488	2672	2841	921	1159	3149	433	481	494	2849	3125	1190	1294	3828	3084	328	385	3390	2782	1670	398	1750	1275	1016	1418
CLUG_00895	Supercontig_1.1	1821783	1824656	-	2874	982	898	129	225	1748	248	77	123	995	1282	81	137	1302	1160	43	388	1400	1135	323	57	837	492	163	210
CLUG_00896	Supercontig_1.1	1825229	1825909	+	681	525	360	507	436	807	139	944	1001	609	800	392	556	558	516	1843	1619	624	588	237	46	383	273	397	568
CLUG_00897	Supercontig_1.1	1826518	1826715	+	198	4148	3133	861	1119	12814	1483	3076	1844	9403	14417	4560	7041	1569	998	1404	891	6638	3304	2068	730	1629	1396	1778	2604
CLUG_00898	Supercontig_1.1	1827200	1828153	+	954	1212	557	159	175	1919	285	195	103	1147	1466	361	281	1982	2003	105	84	1842	1552	1285	221	801	599	456	539
CLUG_00899	Supercontig_1.1	1828271	1829383	-	1113	798	496	38	85	1535	159	70	58	838	1035	117	80	1115	794	39	55	1050	718	261	51	530	370	137	159
CLUG_00900	Supercontig_1.1	1829609	1830034	+	426	118	67	10	23	346	26	21	19	108	184	14	15	249	223	18	23	272	185	44	16	122	71	12	9
CLUG_00901	Supercontig_1.1	1830160	1833648	-	3489	1526	1169	166	240	3579	462	234	289	1824	2526	282	413	2921	2745	144	163	3006	2240	384	120	1707	1103	285	400
CLUG_00902	Supercontig_1.1	1834045	1834875	-	831	706	580	247	432	1300	222	908	930	832	1330	603	1099	1361	1268	153	110	1595	1165	622	251	867	675	1765	2725
CLUG_00903	Supercontig_1.1	1836367	1838532	+	2166	2	2	9	15	6	0	3	1	3	9	0	0	6	13	0	27	10	7	8	0	1	1	1	0
CLUG_00904	Supercontig_1.1	1839363	1840580	+	1218	80	74	26	16	393	45	19	40	91	216	35	38	229	161	8	17	245	176	15	3	83	77	8	5
CLUG_00905	Supercontig_1.1	1840674	1842386	-	1713	830	463	65	95	1795	197	98	129	826	1190	111	114	1129	1087	98	105	1149	971	123	26	625	423	100	115
CLUG_00906	Supercontig_1.1	1842895	1843407	+	513	592	376	90	128	848	141	150	119	477	659	108	152	2709	3329	230	159	1429	1419	282	99	994	732	212	254
CLUG_00907	Supercontig_1.1	1844796	1845434	+	639	2385	1453	158	314	4062	475	274	195	2237	3131	305	251	4814	4352	110	151	3976	3462	715	150	1617	1203	152	312
CLUG_00908	Supercontig_1.1	1845533	1846534	-	1002	832	589	1231	1517	1655	218	2556	2362	734	1309	2022	2801	1577	1651	1083	1052	1719	1595	2887	761	862	667	5046	6989
CLUG_00909	Supercontig_1.1	1847282	1848019	-	738	328	219	31	28	598	83	41	27	356	405	27	29	416	375	14	28	467	444	9	3	227	181	6	13
CLUG_00910	Supercontig_1.1	1848206	1851724	-	3519	1819	1482	180	259	3658	601	396	420	2291	2976	428	416	4547	4529	163	158	4220	3072	390	135	2498	1758	430	580
CLUG_00911	Supercontig_1.1	1852234	1854444	+	2211	2812	3500	384	424	4506	548	498	476	2916	3618	680	615	3323	2862	258	373	3384	3297	1231	242	1546	957	485	543
CLUG_00912	Supercontig_1.1	1854779	1855621	+	843	874	557	123	177	1491	196	285	231	695	1080	226	241	3490	4636	347	245	1930	1882	454	142	1217	882	380	433
CLUG_00913	Supercontig_1.1	1856031	1856783	-	753	314	227	24	41	529	72	44	34	351	359	34	43	463	423	12	9	407	405	15	7	220	175	10	8
CLUG_00914	Supercontig_1.1	1857818	1858840	+	1023	1902	1291	286	408	2764	392	389	393	1585	2003	601	671	2240	2254	136	193	2136	2200	776	126	1374	1036	706	1289
CLUG_00915	Supercontig_1.1	1859667	1861553	+	1887	1926	1195	43	88	3236	367	98	62	1584	2215	86	47	2155	1974	42	48	2727	2405	12	8	1488	987	20	12
CLUG_00916	Supercontig_1.1	1861992	1862441	+	450	1029	1172	241	310	1099	145	264	245	939	1266	330	452	1480	960	173	93	1116	820	548	150	839	497	555	840
CLUG_00917	Supercontig_1.1	1862658	1864079	+	1422	1068	808	612	745	1537	229	833	494	1188	1199	814	779	1512	1095	539	552	1413	1280	484	107	1162	822	224	325
CLUG_00918	Supercontig_1.1	1865557	1867029	+	1473	1321	1133	10388	12684	2499	289	15018	14537	1327	1763	12181	16076	2219	1959	10422	10769	2146	1849	14105	3155	937	548	10724	15064
CLUG_00919	Supercontig_1.1	1867076	1867636	-	561	26	0	302	373	5	0	3	8	0	3	0	1	0	27	3	258	1	24	279	0	0	1	4	25
CLUG_00920	Supercontig_1.1	1869324	1870187	-	864	13	6	7	13	43	8	3	6	8	14	2	2	22	14	12	27	26	13	9	0	13	7	8	23
CLUG_00921	Supercontig_1.1	1871867	1873537	+	1671	8018	8597	6052	6751	9021	1234	6073	5614	8289	8005	9635	10420	11445	10440	2982	3849	9410	8232	8577	1604	6304	4550	6747	8520
CLUG_00922	Supercontig_1.1	1874053	1875633	-	1581	3286	2555	1879	2339	4956	714	2122	2291	3226	3992	2550	4147	5326	5115	2093	2200	4674	4316	2907	638	2881	2083	2595	3805
CLUG_00923	Supercontig_1.1	1875632	1877464	+	1833	2705	2351	7410	8071	5298	743	9185	6026	3132	3947	8140	9091	4316	3055	15282	12958	4451	3319	3021	608	2359	1650	3375	4605
CLUG_00924	Supercontig_1.1	1878527	1879282	-	756	8669	5064	6141	8216	10385	1286	11166	11623	6846	9476	9776	15659	22065	25481	9385	7373	15344	15821	12843	2719	9817	7907	19912	33085
