# Program:featureCounts v1.6.0; Command:"featureCounts" "-g" "gene_id" "-T" "8" "-G" "genome/candida_lusitaniae_ATCC42720_w_CBS_6936_MT.fasta" "-s" "1" "-a" "genome/candida_lusitaniae_1_transcripts.gtf" "--tmpDir" "/scratch" "-o" "results/featureCounts/U5C_benomyl.r2.gsnap_reads.tab" "-F" "GTF" "aln/U5C_benomyl.r2.gsnap.bam" 
Geneid	Chr	Start	End	Strand	Length	aln/U5C_benomyl.r2.gsnap.bam
CLUG_01558	Supercontig_1.2	692759	695296	-	2538	3004
CLUG_01559	Supercontig_1.2	696063	698375	+	2313	2015
CLUG_01560	Supercontig_1.2	698427	699884	+	1458	3030
CLUG_01561	Supercontig_1.2	699909	700889	-	981	804
CLUG_01562	Supercontig_1.2	701258	704476	-	3219	5249
CLUG_01563	Supercontig_1.2	704991	705227	+	237	626
CLUG_01564	Supercontig_1.2	705335	706864	-	1530	525
CLUG_01565	Supercontig_1.2	707413	709275	-	1863	1748
CLUG_01566	Supercontig_1.2	707824	709323	+	1500	1069
CLUG_01567	Supercontig_1.2	710274	711539	+	1266	196
CLUG_01568	Supercontig_1.2	711577	712914	-	1338	226
CLUG_01569	Supercontig_1.2	713247	714554	-	1308	307
CLUG_01570	Supercontig_1.2	715543	715809	-	267	207
CLUG_01571	Supercontig_1.2	716329	723654	+	7326	1568
CLUG_01572	Supercontig_1.2	723740	726094	+	2355	2229
CLUG_01573	Supercontig_1.2	726236	726955	-	720	64
CLUG_01574	Supercontig_1.2	727785	728408	-	624	80
CLUG_01575	Supercontig_1.2	730111	731019	-	909	411
CLUG_01576	Supercontig_1.2	731788	734598	-	2811	588
CLUG_01577	Supercontig_1.2	734702	735856	-	1155	37
CLUG_01578	Supercontig_1.2	734890	735648	-	759	0
CLUG_01579	Supercontig_1.2	736944	737468	+	525	448
CLUG_01580	Supercontig_1.2	737482	738123	-	642	378
CLUG_01581	Supercontig_1.2	738197	738877	+	681	421
CLUG_01582	Supercontig_1.2	738903	740159	-	1257	1781
CLUG_01583	Supercontig_1.2	741318	742244	+	927	2080
CLUG_01584	Supercontig_1.2	742264	743598	-	1335	984
CLUG_01585	Supercontig_1.2	744567	746396	+	1830	266
CLUG_01586	Supercontig_1.2	746864	748075	-	1212	105
CLUG_01587	Supercontig_1.2	747819	748802	-	984	45
CLUG_01588	Supercontig_1.2	748771	749694	-	924	863
CLUG_01589	Supercontig_1.2	749791	750471	-	681	44
CLUG_01590	Supercontig_1.2	750419	751057	-	639	34
CLUG_01591	Supercontig_1.2	751023	751487	-	465	19
CLUG_01592	Supercontig_1.2	751781	753058	+	1278	187
CLUG_01593	Supercontig_1.2	754358	756934	+	2577	24523
CLUG_01594	Supercontig_1.2	757979	760489	+	2511	564
CLUG_01595	Supercontig_1.2	760925	763081	+	2157	726
CLUG_01596	Supercontig_1.2	763206	764147	+	942	1395
CLUG_01597	Supercontig_1.2	764244	765419	-	1176	1511
CLUG_01598	Supercontig_1.2	765878	766681	-	804	139
CLUG_01599	Supercontig_1.2	767486	768214	+	729	202
CLUG_01600	Supercontig_1.2	768285	768875	-	591	268
CLUG_01601	Supercontig_1.2	769615	770178	+	564	1879
CLUG_01602	Supercontig_1.2	771003	771947	+	945	238
CLUG_01603	Supercontig_1.2	772064	773140	+	1077	853
CLUG_01604	Supercontig_1.2	773173	777729	-	4557	142
CLUG_01605	Supercontig_1.2	778357	778893	-	537	21
CLUG_01606	Supercontig_1.2	779176	783342	-	4167	165
CLUG_01607	Supercontig_1.2	784878	787922	+	3045	227
CLUG_01608	Supercontig_1.2	788127	788975	+	849	2033
CLUG_01609	Supercontig_1.2	789384	789902	+	519	18760
CLUG_01610	Supercontig_1.2	791097	791441	-	345	173
CLUG_01611	Supercontig_1.2	791791	793062	+	1272	461
CLUG_01612	Supercontig_1.2	793120	794142	-	1023	1810
CLUG_01613	Supercontig_1.2	794938	796089	+	1152	196
CLUG_01614	Supercontig_1.2	796211	796804	+	594	122
CLUG_01615	Supercontig_1.2	796943	798814	-	1872	142
CLUG_01616	Supercontig_1.2	799677	800606	-	930	8767
CLUG_01617	Supercontig_1.2	801898	802587	+	690	63
CLUG_01618	Supercontig_1.2	803801	806014	+	2214	526
CLUG_01619	Supercontig_1.2;Supercontig_1.2	807472;808090	807922;809204	+;+	1566	124652
CLUG_01620	Supercontig_1.2	807472	808023	+	552	219
CLUG_01621	Supercontig_1.2	809394	809927	+	534	9524
CLUG_01622	Supercontig_1.2	810196	811083	+	888	25610
CLUG_01623	Supercontig_1.2	811896	812765	-	870	1921
CLUG_01624	Supercontig_1.2	814123	815271	+	1149	3000
CLUG_01625	Supercontig_1.2	815395	818589	-	3195	718
CLUG_01626	Supercontig_1.2	821553	822200	+	648	37935
CLUG_01627	Supercontig_1.2	822350	822757	-	408	571
CLUG_01628	Supercontig_1.2	824233	825423	+	1191	291
CLUG_01629	Supercontig_1.2	826175	826717	-	543	34
CLUG_01630	Supercontig_1.2	827205	829391	+	2187	264
CLUG_01631	Supercontig_1.2	829722	830201	+	480	601
CLUG_01632	Supercontig_1.2	830318	831337	-	1020	61
CLUG_01633	Supercontig_1.2	831635	833329	-	1695	6504
CLUG_01634	Supercontig_1.2	833777	834298	-	522	20
CLUG_01635	Supercontig_1.2	834329	834958	+	630	21
CLUG_01636	Supercontig_1.2	835042	836268	+	1227	918
CLUG_01637	Supercontig_1.2	836402	839062	+	2661	1100
CLUG_01638	Supercontig_1.2	839090	841147	-	2058	365
CLUG_01639	Supercontig_1.2	842209	843090	+	882	91
CLUG_01640	Supercontig_1.2	843132	845060	-	1929	189
CLUG_01641	Supercontig_1.2	845632	846201	-	570	219
CLUG_01642	Supercontig_1.2	846669	847364	+	696	423
CLUG_01643	Supercontig_1.2	847383	849173	-	1791	383
CLUG_01644	Supercontig_1.2	849961	850518	-	558	1519
CLUG_01645	Supercontig_1.2	854567	855421	+	855	204
CLUG_01646	Supercontig_1.2	856582	858963	-	2382	2041
CLUG_01647	Supercontig_1.2	859580	861220	-	1641	518
CLUG_01648	Supercontig_1.2	862060	863619	-	1560	2241
CLUG_01649	Supercontig_1.2	865265	866704	+	1440	407
CLUG_01650	Supercontig_1.2	866763	870137	-	3375	393
CLUG_01651	Supercontig_1.2	870589	872460	-	1872	5899
CLUG_01652	Supercontig_1.2	872956	875454	-	2499	7297
CLUG_01653	Supercontig_1.2	876308	878074	+	1767	1101
CLUG_01654	Supercontig_1.2	878893	879384	+	492	76
CLUG_01655	Supercontig_1.2	879287	880117	+	831	149
CLUG_01656	Supercontig_1.2	879999	880619	+	621	208
CLUG_01657	Supercontig_1.2	881725	883803	+	2079	8419
CLUG_01658	Supercontig_1.2	884564	885691	+	1128	66
CLUG_01659	Supercontig_1.2	886451	887179	+	729	191
CLUG_01660	Supercontig_1.2	887329	888021	-	693	159
CLUG_01661	Supercontig_1.2	888128	890167	-	2040	3867
CLUG_01662	Supercontig_1.2	890295	892133	-	1839	108
CLUG_01663	Supercontig_1.2	893274	894725	-	1452	3145
CLUG_01664	Supercontig_1.2	895224	896882	-	1659	8235
CLUG_01665	Supercontig_1.2	897517	899577	+	2061	3111
CLUG_01666	Supercontig_1.2	899625	900563	-	939	143
CLUG_01667	Supercontig_1.2	901005	902504	+	1500	189
CLUG_01668	Supercontig_1.2	902704	902982	+	279	2351
CLUG_01669	Supercontig_1.2	903334	904674	+	1341	238
CLUG_01670	Supercontig_1.2	904723	906642	-	1920	4480
CLUG_01671	Supercontig_1.2	907724	909121	-	1398	64
CLUG_01672	Supercontig_1.2	909588	911222	-	1635	52
CLUG_01673	Supercontig_1.2	911883	913562	+	1680	86
CLUG_01674	Supercontig_1.2	913682	914689	-	1008	690
CLUG_01675	Supercontig_1.2	915254	916636	+	1383	628
CLUG_01676	Supercontig_1.2	917043	918011	+	969	623
CLUG_01677	Supercontig_1.2	918165	918635	-	471	82
CLUG_01678	Supercontig_1.2	919117	920802	+	1686	141
CLUG_01679	Supercontig_1.2	921539	924940	-	3402	526
CLUG_01680	Supercontig_1.2	925970	926425	-	456	935
CLUG_01681	Supercontig_1.2	927427	928515	+	1089	276
CLUG_01682	Supercontig_1.2	929614	930843	+	1230	295
CLUG_01683	Supercontig_1.2	931086	932510	+	1425	354
CLUG_01684	Supercontig_1.2	932788	933759	+	972	30
CLUG_01685	Supercontig_1.2	934768	936405	-	1638	71541
CLUG_01686	Supercontig_1.2	934858	936372	+	1515	73020
CLUG_01687	Supercontig_1.2	937320	937487	-	168	4849
CLUG_01688	Supercontig_1.2	938113	939603	+	1491	11379
CLUG_01689	Supercontig_1.2	940044	941063	+	1020	1679
CLUG_01690	Supercontig_1.2	941214	941834	+	621	1376
CLUG_01691	Supercontig_1.2	941990	943042	-	1053	313
CLUG_01692	Supercontig_1.2	943782	947813	+	4032	1291
CLUG_01693	Supercontig_1.2	947918	950065	+	2148	446
CLUG_01694	Supercontig_1.2	950165	950413	-	249	54
CLUG_01695	Supercontig_1.2	951300	952742	+	1443	1871
CLUG_01696	Supercontig_1.2	954845	957760	+	2916	14426
CLUG_01697	Supercontig_1.2	958398	959969	+	1572	2731
CLUG_01698	Supercontig_1.2	962198	964540	+	2343	1637
CLUG_01699	Supercontig_1.2	963107	963616	-	510	430
CLUG_01700	Supercontig_1.2	963716	964195	-	480	414
CLUG_01701	Supercontig_1.2	965469	966155	-	687	1500
CLUG_01702	Supercontig_1.2	965796	967862	+	2067	5531
CLUG_01703	Supercontig_1.2	967941	969227	-	1287	409
CLUG_01704	Supercontig_1.2	969608	970606	-	999	257
CLUG_01705	Supercontig_1.2	970711	972582	-	1872	511
CLUG_01706	Supercontig_1.2	972905	973456	+	552	281
CLUG_01707	Supercontig_1.2	974228	977041	+	2814	121
CLUG_01708	Supercontig_1.2	977712	978773	-	1062	197
CLUG_01709	Supercontig_1.2	980852	982492	+	1641	69
CLUG_01710	Supercontig_1.2	982627	982956	+	330	153
CLUG_01711	Supercontig_1.2	983233	983592	-	360	125
CLUG_01712	Supercontig_1.2	983734	984783	+	1050	879
CLUG_01713	Supercontig_1.2	985412	987991	+	2580	67
CLUG_01714	Supercontig_1.2	988236	989102	+	867	112
CLUG_01715	Supercontig_1.2	989350	990426	+	1077	240
CLUG_01716	Supercontig_1.2	990510	991184	-	675	14
CLUG_01717	Supercontig_1.2	991786	992325	-	540	617
CLUG_01718	Supercontig_1.2	992432	992953	-	522	450
CLUG_01719	Supercontig_1.2	994846	995472	-	627	887
CLUG_01720	Supercontig_1.2	995732	996655	-	924	1129
CLUG_01721	Supercontig_1.2	997291	998010	+	720	575
CLUG_01722	Supercontig_1.2	998047	999144	-	1098	411
CLUG_01723	Supercontig_1.2	999728	1000543	+	816	137
CLUG_01724	Supercontig_1.2	1000563	1001513	-	951	264
CLUG_01725	Supercontig_1.2	1001932	1002468	-	537	412
CLUG_01726	Supercontig_1.2	1002814	1004073	-	1260	562
CLUG_01727	Supercontig_1.2	1004339	1006609	-	2271	427
CLUG_01728	Supercontig_1.2	1006768	1008660	-	1893	89
CLUG_01729	Supercontig_1.2	1009546	1010574	+	1029	36
CLUG_01730	Supercontig_1.2	1011099	1011689	+	591	1731
CLUG_01731	Supercontig_1.2	1012919	1013752	+	834	3245
CLUG_01732	Supercontig_1.2	1013887	1016100	+	2214	17227
CLUG_01733	Supercontig_1.2	1016239	1017222	-	984	267
CLUG_01734	Supercontig_1.2	1018214	1019515	+	1302	86
CLUG_01735	Supercontig_1.2	1020121	1020522	-	402	2156
CLUG_01736	Supercontig_1.2	1021142	1022908	+	1767	2945
CLUG_01737	Supercontig_1.2	1023085	1024308	-	1224	4929
CLUG_01738	Supercontig_1.2	1024585	1026255	-	1671	878
CLUG_01739	Supercontig_1.2	1026741	1029878	+	3138	185
CLUG_01740	Supercontig_1.2	1030315	1032774	-	2460	357
CLUG_01741	Supercontig_1.2	1033207	1033989	-	783	4101
CLUG_01742	Supercontig_1.2	1034285	1035220	-	936	269
CLUG_01743	Supercontig_1.2	1035406	1036359	-	954	5096
CLUG_01744	Supercontig_1.2	1035538	1036443	+	906	3773
CLUG_01745	Supercontig_1.2	1038056	1039789	-	1734	69
CLUG_01746	Supercontig_1.2	1041662	1043434	-	1773	278
CLUG_01747	Supercontig_1.2	1044674	1046530	-	1857	71
CLUG_01748	Supercontig_1.2	1047979	1049559	+	1581	265
CLUG_01749	Supercontig_1.2	1050123	1053044	+	2922	410
CLUG_01750	Supercontig_1.2	1053541	1053915	+	375	1754
CLUG_01751	Supercontig_1.2	1053951	1054772	-	822	695
CLUG_01752	Supercontig_1.2	1054923	1056620	+	1698	2533
CLUG_01753	Supercontig_1.2	1056782	1057816	+	1035	2523
CLUG_01754	Supercontig_1.2	1059353	1060888	+	1536	0
CLUG_01755	Supercontig_1.2	1060906	1062894	+	1989	0
CLUG_01756	Supercontig_1.2	1063488	1064657	+	1170	418
CLUG_01757	Supercontig_1.2	1065060	1066433	+	1374	2693
CLUG_01758	Supercontig_1.2	1067249	1068841	+	1593	201
CLUG_01759	Supercontig_1.2	1069735	1070631	+	897	112
CLUG_01760	Supercontig_1.2	1071126	1071713	+	588	7248
CLUG_01761	Supercontig_1.2	1074124	1075200	+	1077	9933
CLUG_01762	Supercontig_1.2	1075681	1076454	-	774	14599
CLUG_01763	Supercontig_1.2	1078076	1079461	+	1386	693
CLUG_01764	Supercontig_1.2	1079658	1080110	+	453	235
CLUG_01765	Supercontig_1.2	1080230	1081174	+	945	936
CLUG_01766	Supercontig_1.2	1081227	1082393	+	1167	1366
CLUG_01767	Supercontig_1.2	1082597	1083673	+	1077	87
CLUG_01768	Supercontig_1.2	1086815	1087195	-	381	28
CLUG_01769	Supercontig_1.2	1088245	1089324	-	1080	67
CLUG_01770	Supercontig_1.2	1089983	1091314	+	1332	101
CLUG_01771	Supercontig_1.2	1091512	1092543	-	1032	60
CLUG_01772	Supercontig_1.2	1092730	1094865	+	2136	79
CLUG_01773	Supercontig_1.2	1095300	1098113	+	2814	162
CLUG_01774	Supercontig_1.2	1098323	1098892	+	570	1433
CLUG_01775	Supercontig_1.2	1099558	1100898	-	1341	614
CLUG_01776	Supercontig_1.2	1101594	1102670	-	1077	306
CLUG_01777	Supercontig_1.2	1105199	1107484	-	2286	979
CLUG_01778	Supercontig_1.2	1107570	1110545	-	2976	464
CLUG_01779	Supercontig_1.2	1110891	1111844	-	954	1800
CLUG_01780	Supercontig_1.2	1112050	1114434	-	2385	2466
CLUG_01781	Supercontig_1.2	1114952	1115422	+	471	298
CLUG_01782	Supercontig_1.2	1115444	1115878	-	435	65
CLUG_01783	Supercontig_1.2	1116676	1117254	-	579	3506
CLUG_01784	Supercontig_1.2	1117750	1118238	+	489	1854
CLUG_01785	Supercontig_1.2	1119515	1121512	+	1998	227
CLUG_01786	Supercontig_1.2	1121551	1122033	-	483	101
CLUG_01787	Supercontig_1.2	1122619	1123959	+	1341	351
CLUG_01788	Supercontig_1.2	1124322	1125368	+	1047	212
CLUG_01789	Supercontig_1.2	1125702	1126451	-	750	1485
CLUG_01790	Supercontig_1.2	1127080	1129605	+	2526	402
CLUG_01791	Supercontig_1.2	1129633	1130475	-	843	111
CLUG_01792	Supercontig_1.2	1130941	1131954	-	1014	222
CLUG_01793	Supercontig_1.2	1132229	1132534	+	306	140
CLUG_01794	Supercontig_1.2	1132735	1136577	-	3843	863
CLUG_01795	Supercontig_1.2	1137353	1139062	-	1710	671
CLUG_01796	Supercontig_1.2	1139392	1140141	-	750	129
CLUG_01797	Supercontig_1.2	1140874	1142463	+	1590	571
CLUG_01798	Supercontig_1.2	1142799	1146203	+	3405	513
CLUG_01799	Supercontig_1.2	1147580	1149820	-	2241	36911
CLUG_01800	Supercontig_1.2	1150411	1151730	+	1320	186
CLUG_01801	Supercontig_1.2	1152286	1153206	-	921	1342
CLUG_01802	Supercontig_1.2	1153635	1157174	-	3540	1346
CLUG_01803	Supercontig_1.2	1158847	1160469	-	1623	372
CLUG_01804	Supercontig_1.2	1161283	1161684	+	402	13
CLUG_01805	Supercontig_1.2	1161949	1164414	-	2466	66
CLUG_01806	Supercontig_1.2	1165210	1167267	-	2058	1529
CLUG_01807	Supercontig_1.2	1168578	1170569	+	1992	59
CLUG_01808	Supercontig_1.2	1172112	1172972	+	861	19
CLUG_01809	Supercontig_1.2	1173444	1174169	-	726	43
CLUG_01810	Supercontig_1.2	1176171	1177178	+	1008	50
CLUG_01811	Supercontig_1.2	1178152	1181094	+	2943	2772
CLUG_01812	Supercontig_1.2	1184343	1185308	+	966	206
CLUG_01813	Supercontig_1.2	1186188	1186691	-	504	183
CLUG_01814	Supercontig_1.2	1188624	1189487	+	864	15
CLUG_01815	Supercontig_1.2	1191225	1192055	+	831	5355
CLUG_01816	Supercontig_1.2	1192475	1194208	-	1734	184
CLUG_01817	Supercontig_1.2	1194759	1195886	-	1128	54
CLUG_01818	Supercontig_1.2	1196163	1197269	-	1107	572
CLUG_01819	Supercontig_1.2	1197745	1198416	+	672	493
CLUG_01820	Supercontig_1.2	1198487	1204219	-	5733	1102
CLUG_01821	Supercontig_1.2	1204696	1206378	+	1683	4954
CLUG_01822	Supercontig_1.2	1206627	1207238	+	612	180
CLUG_01823	Supercontig_1.2	1207484	1209556	-	2073	133
CLUG_01824	Supercontig_1.2	1210735	1211715	-	981	393
CLUG_01825	Supercontig_1.2	1212086	1214569	-	2484	237
CLUG_01826	Supercontig_1.2	1215188	1216729	+	1542	74
CLUG_01827	Supercontig_1.2	1217501	1218547	+	1047	9482
CLUG_01828	Supercontig_1.2	1218971	1219654	-	684	11
CLUG_01829	Supercontig_1.2	1219708	1222185	+	2478	206
CLUG_01830	Supercontig_1.2	1224095	1225681	+	1587	61
CLUG_01831	Supercontig_1.2	1226358	1227350	+	993	84
CLUG_01832	Supercontig_1.2	1228102	1229592	-	1491	56
CLUG_01833	Supercontig_1.2	1230596	1231162	-	567	14
CLUG_01834	Supercontig_1.2	1231365	1233437	-	2073	16
CLUG_01835	Supercontig_1.2	1233779	1235305	+	1527	16
CLUG_01836	Supercontig_1.2	1236233	1238494	-	2262	237
CLUG_01837	Supercontig_1.2	1238802	1240385	+	1584	1618
CLUG_01838	Supercontig_1.2	1241072	1243792	+	2721	84
CLUG_01839	Supercontig_1.2	1242130	1242756	-	627	0
CLUG_01840	Supercontig_1.2	1242161	1243516	-	1356	31
CLUG_01841	Supercontig_1.2	1244507	1245454	+	948	855
CLUG_01842	Supercontig_1.2	1245823	1247007	-	1185	17
CLUG_01843	Supercontig_1.2	1248293	1250437	+	2145	109
CLUG_01844	Supercontig_1.2	1250523	1255358	-	4836	76
CLUG_01845	Supercontig_1.2	1256465	1257715	-	1251	123
CLUG_01846	Supercontig_1.2	1258890	1260434	-	1545	23
CLUG_01847	Supercontig_1.2	1259759	1260295	+	537	4
CLUG_01848	Supercontig_1.2	1261045	1262856	+	1812	1467
CLUG_01849	Supercontig_1.2	1263176	1263811	+	636	463
CLUG_01850	Supercontig_1.2	1264903	1265757	-	855	1116
CLUG_01851	Supercontig_1.2	1266064	1268970	+	2907	242
CLUG_01852	Supercontig_1.2	1270557	1273616	+	3060	183
CLUG_01853	Supercontig_1.2	1274719	1277124	+	2406	120
CLUG_01854	Supercontig_1.2	1277905	1278813	+	909	37
CLUG_01855	Supercontig_1.2	1283043	1283615	+	573	222
CLUG_01856	Supercontig_1.2	1285928	1287415	-	1488	7366
CLUG_01857	Supercontig_1.2	1288173	1290683	-	2511	5366
CLUG_01858	Supercontig_1.2	1291057	1292748	-	1692	5123
CLUG_01859	Supercontig_1.2	1294061	1295269	-	1209	2452
CLUG_01860	Supercontig_1.2	1295932	1297377	-	1446	30143
CLUG_01861	Supercontig_1.2	1296214	1297485	+	1272	25023
CLUG_01862	Supercontig_1.2	1298665	1300515	+	1851	1072
CLUG_01863	Supercontig_1.2	1300662	1301504	+	843	952
CLUG_01864	Supercontig_1.2	1301691	1302617	+	927	1457
CLUG_01865	Supercontig_1.2	1302880	1303776	-	897	474
CLUG_01866	Supercontig_1.2	1306915	1307922	-	1008	950
CLUG_01867	Supercontig_1.2	1308128	1309129	-	1002	554
CLUG_01868	Supercontig_1.2	1310775	1312073	-	1299	1045
CLUG_01869	Supercontig_1.2	1313325	1316006	+	2682	1496
CLUG_01870	Supercontig_1.2	1316483	1317988	+	1506	65225
CLUG_01871	Supercontig_1.2	1319148	1320500	-	1353	2823
CLUG_01872	Supercontig_1.2	1322261	1325059	+	2799	3059
CLUG_01873	Supercontig_1.2	1325355	1326533	+	1179	233
CLUG_01874	Supercontig_1.2	1325382	1326602	-	1221	239
CLUG_01875	Supercontig_1.2	1327169	1327630	-	462	506
CLUG_01876	Supercontig_1.2	1328061	1331654	-	3594	638
CLUG_01877	Supercontig_1.2	1333074	1333610	+	537	101
CLUG_01878	Supercontig_1.2	1333119	1334102	-	984	212
CLUG_01879	Supercontig_1.2	1336393	1337052	-	660	542
CLUG_01880	Supercontig_1.2	1339136	1340119	+	984	27132
CLUG_01881	Supercontig_1.2	1340890	1341624	-	735	947
CLUG_01882	Supercontig_1.2	1341953	1343866	-	1914	2440
CLUG_01883	Supercontig_1.2	1344386	1345513	-	1128	1618
CLUG_01884	Supercontig_1.2	1347195	1348838	-	1644	551
CLUG_01885	Supercontig_1.2	1347544	1348200	+	657	219
CLUG_01886	Supercontig_1.2	1349551	1350189	+	639	350
CLUG_01887	Supercontig_1.2	1350585	1351841	-	1257	13316
CLUG_01888	Supercontig_1.2	1352104	1352928	-	825	318
CLUG_01889	Supercontig_1.2	1353100	1355589	-	2490	3355
CLUG_01890	Supercontig_1.2	1356375	1357121	-	747	11441
CLUG_01891	Supercontig_1.2	1357986	1358669	-	684	1044
CLUG_01892	Supercontig_1.2	1359586	1360410	-	825	1257
CLUG_01893	Supercontig_1.2	1359592	1360353	+	762	1157
CLUG_01894	Supercontig_1.2	1360919	1361941	+	1023	1096
CLUG_01895	Supercontig_1.2	1362317	1364203	-	1887	138
CLUG_01896	Supercontig_1.2	1366106	1367047	-	942	71
CLUG_01897	Supercontig_1.2	1367876	1369126	-	1251	153
CLUG_01898	Supercontig_1.2	1372826	1374433	+	1608	158
CLUG_01899	Supercontig_1.2	1375061	1380076	+	5016	676
CLUG_01900	Supercontig_1.2	1380238	1380981	+	744	458
CLUG_01901	Supercontig_1.2	1381593	1382783	-	1191	5092
CLUG_01902	Supercontig_1.2	1383139	1384305	-	1167	154
CLUG_01903	Supercontig_1.2	1384789	1385391	-	603	129
CLUG_01904	Supercontig_1.2	1385078	1388083	+	3006	846
CLUG_01905	Supercontig_1.2	1388963	1391179	+	2217	3914
CLUG_01906	Supercontig_1.2	1393239	1393802	+	564	260
CLUG_01907	Supercontig_1.2	1395011	1396738	+	1728	4759
CLUG_01908	Supercontig_1.2	1398246	1399208	-	963	134
CLUG_01909	Supercontig_1.2	1399369	1400301	+	933	239
CLUG_01910	Supercontig_1.2	1400663	1401415	-	753	1295
CLUG_01911	Supercontig_1.2	1401619	1402908	-	1290	98
CLUG_01912	Supercontig_1.2	1404411	1405538	+	1128	21
CLUG_01913	Supercontig_1.2	1407222	1408670	-	1449	60
CLUG_01914	Supercontig_1.2	1409222	1410859	-	1638	127
CLUG_01915	Supercontig_1.2	1412697	1414361	+	1665	83
CLUG_01916	Supercontig_1.2	1414397	1416517	-	2121	178
CLUG_01917	Supercontig_1.2	1417266	1418444	+	1179	125
CLUG_01918	Supercontig_1.2	1419201	1419842	-	642	15891
CLUG_01919	Supercontig_1.2	1420636	1422276	-	1641	10657
CLUG_01920	Supercontig_1.2	1423368	1424210	+	843	1015
CLUG_01921	Supercontig_1.2	1424994	1426310	+	1317	191
CLUG_01922	Supercontig_1.2	1427075	1427773	+	699	189
CLUG_01923	Supercontig_1.2	1428249	1429712	+	1464	264
CLUG_01924	Supercontig_1.2	1429937	1430434	+	498	915
CLUG_01925	Supercontig_1.2	1430469	1431866	-	1398	823
CLUG_01926	Supercontig_1.2	1432711	1433445	-	735	803
CLUG_01927	Supercontig_1.2	1433872	1435914	-	2043	2013
CLUG_01928	Supercontig_1.2	1436059	1437999	-	1941	196
CLUG_01929	Supercontig_1.2	1438358	1438906	-	549	436
CLUG_01930	Supercontig_1.2	1439269	1440699	+	1431	911
CLUG_01931	Supercontig_1.2	1441330	1442502	+	1173	330
CLUG_01932	Supercontig_1.2	1443215	1444645	+	1431	1141
CLUG_01933	Supercontig_1.2	1445032	1445955	+	924	5612
CLUG_01934	Supercontig_1.2	1447179	1448558	+	1380	7207
CLUG_01935	Supercontig_1.2	1450981	1452312	+	1332	38
CLUG_01936	Supercontig_1.2	1453008	1453922	+	915	104
CLUG_01937	Supercontig_1.2	1454562	1455818	-	1257	2417
CLUG_01938	Supercontig_1.2	1458215	1459123	+	909	7178
CLUG_01939	Supercontig_1.2	1459336	1459866	+	531	4952
CLUG_01940	Supercontig_1.2	1460157	1460534	-	378	77
CLUG_01941	Supercontig_1.2	1461576	1462364	-	789	5534
CLUG_01942	Supercontig_1.2	1461582	1462229	+	648	5304
CLUG_01943	Supercontig_1.2	1462819	1464708	+	1890	698
CLUG_01944	Supercontig_1.2	1466379	1467845	+	1467	640
CLUG_01945	Supercontig_1.2	1469060	1470289	+	1230	663
CLUG_01946	Supercontig_1.2	1471476	1472204	+	729	128
CLUG_01947	Supercontig_1.2	1472628	1474148	-	1521	2076
CLUG_01948	Supercontig_1.2	1476956	1477888	+	933	3649
CLUG_01949	Supercontig_1.2	1479377	1480747	+	1371	105
CLUG_01950	Supercontig_1.2	1480860	1482755	-	1896	709
CLUG_01951	Supercontig_1.2	1483443	1485434	-	1992	461
CLUG_01952	Supercontig_1.2	1487665	1490238	+	2574	11554
CLUG_01953	Supercontig_1.2	1490915	1493311	+	2397	4776
CLUG_01954	Supercontig_1.2	1494470	1494979	-	510	2123
CLUG_01955	Supercontig_1.2	1495085	1495672	-	588	66
CLUG_01956	Supercontig_1.2	1495341	1496012	-	672	1497
CLUG_01957	Supercontig_1.2	1496683	1498797	-	2115	970
CLUG_01958	Supercontig_1.2	1499524	1500354	+	831	480
CLUG_01959	Supercontig_1.2	1501626	1502156	-	531	1337
CLUG_01960	Supercontig_1.2	1501719	1502264	+	546	1479
CLUG_01961	Supercontig_1.2	1503870	1506656	-	2787	348
CLUG_01962	Supercontig_1.2	1507929	1508528	+	600	3251
CLUG_01963	Supercontig_1.2	1508961	1511735	-	2775	1259
CLUG_01964	Supercontig_1.2	1512266	1514167	+	1902	578
CLUG_01965	Supercontig_1.2	1514863	1515930	+	1068	1502
CLUG_01966	Supercontig_1.2	1516298	1517242	-	945	6444
CLUG_01967	Supercontig_1.2	1520096	1520983	+	888	5265
CLUG_01968	Supercontig_1.2	1520363	1521115	-	753	4570
CLUG_01969	Supercontig_1.2	1522522	1525236	+	2715	105
CLUG_01970	Supercontig_1.2	1525600	1526055	+	456	53
CLUG_01971	Supercontig_1.2	1525936	1526535	-	600	73
CLUG_01972	Supercontig_1.2	1526750	1528360	+	1611	157
CLUG_01973	Supercontig_1.2	1528379	1529782	+	1404	870
CLUG_01974	Supercontig_1.2	1530302	1530976	+	675	3880
CLUG_01975	Supercontig_1.2	1531417	1532571	+	1155	18
CLUG_01976	Supercontig_1.2	1533521	1533982	+	462	30
