# Program:featureCounts v1.6.0; Command:"featureCounts" "-g" "gene_id" "-T" "8" "-G" "genome/candida_lusitaniae_ATCC42720_w_CBS_6936_MT.fasta" "-s" "2" "-a" "genome/candida_lusitaniae_1_transcripts.gtf" "--tmpDir" "/scratch" "-o" "results/featureCounts/U3B.r1.gsnap_frags.tab" "-F" "GTF" "-p" "aln/U3B.r1.gsnap.bam" 
Geneid	Chr	Start	End	Strand	Length	aln/U3B.r1.gsnap.bam
CLUG_01779	Supercontig_1.2	1110891	1111844	-	954	1235
CLUG_01780	Supercontig_1.2	1112050	1114434	-	2385	8593
CLUG_01781	Supercontig_1.2	1114952	1115422	+	471	481
CLUG_01782	Supercontig_1.2	1115444	1115878	-	435	338
CLUG_01783	Supercontig_1.2	1116676	1117254	-	579	1231
CLUG_01784	Supercontig_1.2	1117750	1118238	+	489	1442
CLUG_01785	Supercontig_1.2	1119515	1121512	+	1998	4386
CLUG_01786	Supercontig_1.2	1121551	1122033	-	483	977
CLUG_01787	Supercontig_1.2	1122619	1123959	+	1341	4302
CLUG_01788	Supercontig_1.2	1124322	1125368	+	1047	1643
CLUG_01789	Supercontig_1.2	1125702	1126451	-	750	1548
CLUG_01790	Supercontig_1.2	1127080	1129605	+	2526	1667
CLUG_01791	Supercontig_1.2	1129633	1130475	-	843	481
CLUG_01792	Supercontig_1.2	1130941	1131954	-	1014	1147
CLUG_01793	Supercontig_1.2	1132229	1132534	+	306	541
CLUG_01794	Supercontig_1.2	1132735	1136577	-	3843	4711
CLUG_01795	Supercontig_1.2	1137353	1139062	-	1710	2145
CLUG_01796	Supercontig_1.2	1139392	1140141	-	750	2429
CLUG_01797	Supercontig_1.2	1140874	1142463	+	1590	2008
CLUG_01798	Supercontig_1.2	1142799	1146203	+	3405	3595
CLUG_01799	Supercontig_1.2	1147580	1149820	-	2241	8753
CLUG_01800	Supercontig_1.2	1150411	1151730	+	1320	1706
CLUG_01801	Supercontig_1.2	1152286	1153206	-	921	3039
CLUG_01802	Supercontig_1.2	1153635	1157174	-	3540	15164
CLUG_01803	Supercontig_1.2	1158847	1160469	-	1623	1178
CLUG_01804	Supercontig_1.2	1161283	1161684	+	402	229
CLUG_01805	Supercontig_1.2	1161949	1164414	-	2466	926
CLUG_01806	Supercontig_1.2	1165210	1167267	-	2058	2146
CLUG_01807	Supercontig_1.2	1168578	1170569	+	1992	3359
CLUG_01808	Supercontig_1.2	1172112	1172972	+	861	524
CLUG_01809	Supercontig_1.2	1173444	1174169	-	726	403
CLUG_01810	Supercontig_1.2	1176171	1177178	+	1008	21
CLUG_01811	Supercontig_1.2	1178152	1181094	+	2943	46320
CLUG_01812	Supercontig_1.2	1184343	1185308	+	966	3954
CLUG_01813	Supercontig_1.2	1186188	1186691	-	504	193
CLUG_01814	Supercontig_1.2	1188624	1189487	+	864	274
CLUG_01815	Supercontig_1.2	1191225	1192055	+	831	2742
CLUG_01816	Supercontig_1.2	1192475	1194208	-	1734	3338
CLUG_01817	Supercontig_1.2	1194759	1195886	-	1128	532
CLUG_01818	Supercontig_1.2	1196163	1197269	-	1107	1879
CLUG_01819	Supercontig_1.2	1197745	1198416	+	672	370
CLUG_01820	Supercontig_1.2	1198487	1204219	-	5733	3642
CLUG_01821	Supercontig_1.2	1204696	1206378	+	1683	2164
CLUG_01822	Supercontig_1.2	1206627	1207238	+	612	394
CLUG_01823	Supercontig_1.2	1207484	1209556	-	2073	929
CLUG_01824	Supercontig_1.2	1210735	1211715	-	981	2894
CLUG_01825	Supercontig_1.2	1212086	1214569	-	2484	790
CLUG_01826	Supercontig_1.2	1215188	1216729	+	1542	421
CLUG_01827	Supercontig_1.2	1217501	1218547	+	1047	234057
CLUG_01828	Supercontig_1.2	1218971	1219654	-	684	267
CLUG_01829	Supercontig_1.2	1219708	1222185	+	2478	825
CLUG_01830	Supercontig_1.2	1224095	1225681	+	1587	2518
CLUG_01831	Supercontig_1.2	1226358	1227350	+	993	1439
CLUG_01832	Supercontig_1.2	1228102	1229592	-	1491	1207
CLUG_01833	Supercontig_1.2	1230596	1231162	-	567	1
CLUG_01834	Supercontig_1.2	1231365	1233437	-	2073	1
CLUG_01835	Supercontig_1.2	1233779	1235305	+	1527	4
CLUG_01836	Supercontig_1.2	1236233	1238494	-	2262	1939
CLUG_01837	Supercontig_1.2	1238802	1240385	+	1584	5182
CLUG_01838	Supercontig_1.2	1241072	1243792	+	2721	1437
CLUG_01839	Supercontig_1.2	1242130	1242756	-	627	1
CLUG_01840	Supercontig_1.2	1242161	1243516	-	1356	1
CLUG_01841	Supercontig_1.2	1244507	1245454	+	948	968
CLUG_01842	Supercontig_1.2	1245823	1247007	-	1185	708
CLUG_01843	Supercontig_1.2	1248293	1250437	+	2145	7054
CLUG_01844	Supercontig_1.2	1250523	1255358	-	4836	3995
CLUG_01845	Supercontig_1.2	1256465	1257715	-	1251	6153
CLUG_01846	Supercontig_1.2	1258890	1260434	-	1545	733
CLUG_01847	Supercontig_1.2	1259759	1260295	+	537	2
CLUG_01848	Supercontig_1.2	1261045	1262856	+	1812	2154
CLUG_01849	Supercontig_1.2	1263176	1263811	+	636	2613
CLUG_01850	Supercontig_1.2	1264903	1265757	-	855	925
CLUG_01851	Supercontig_1.2	1266064	1268970	+	2907	793
CLUG_01852	Supercontig_1.2	1270557	1273616	+	3060	2289
CLUG_01853	Supercontig_1.2	1274719	1277124	+	2406	1096
CLUG_01854	Supercontig_1.2	1277905	1278813	+	909	194
CLUG_01855	Supercontig_1.2	1283043	1283615	+	573	532
CLUG_01856	Supercontig_1.2	1285928	1287415	-	1488	38213
CLUG_01857	Supercontig_1.2	1288173	1290683	-	2511	1261
CLUG_01858	Supercontig_1.2	1291057	1292748	-	1692	4301
CLUG_01859	Supercontig_1.2	1294061	1295269	-	1209	2606
CLUG_01860	Supercontig_1.2	1295932	1297377	-	1446	2717
CLUG_01861	Supercontig_1.2	1296214	1297485	+	1272	1
CLUG_01862	Supercontig_1.2	1298665	1300515	+	1851	316
CLUG_01863	Supercontig_1.2	1300662	1301504	+	843	1335
CLUG_01864	Supercontig_1.2	1301691	1302617	+	927	217
CLUG_01865	Supercontig_1.2	1302880	1303776	-	897	1558
CLUG_01866	Supercontig_1.2	1306915	1307922	-	1008	1699
CLUG_01867	Supercontig_1.2	1308128	1309129	-	1002	1092
CLUG_01868	Supercontig_1.2	1310775	1312073	-	1299	2068
CLUG_01869	Supercontig_1.2	1313325	1316006	+	2682	3173
CLUG_01870	Supercontig_1.2	1316483	1317988	+	1506	15726
CLUG_01871	Supercontig_1.2	1319148	1320500	-	1353	5358
CLUG_01872	Supercontig_1.2	1322261	1325059	+	2799	10403
CLUG_01873	Supercontig_1.2	1325355	1326533	+	1179	4
CLUG_01874	Supercontig_1.2	1325382	1326602	-	1221	756
CLUG_01875	Supercontig_1.2	1327169	1327630	-	462	493
CLUG_01876	Supercontig_1.2	1328061	1331654	-	3594	3589
CLUG_01877	Supercontig_1.2	1333074	1333610	+	537	0
CLUG_01878	Supercontig_1.2	1333119	1334102	-	984	609
CLUG_01879	Supercontig_1.2	1336393	1337052	-	660	1406
CLUG_01880	Supercontig_1.2	1339136	1340119	+	984	1425
CLUG_01881	Supercontig_1.2	1340890	1341624	-	735	1190
CLUG_01882	Supercontig_1.2	1341953	1343866	-	1914	1020
CLUG_01883	Supercontig_1.2	1344386	1345513	-	1128	3806
CLUG_01884	Supercontig_1.2	1347195	1348838	-	1644	406
CLUG_01885	Supercontig_1.2	1347544	1348200	+	657	22
CLUG_01886	Supercontig_1.2	1349551	1350189	+	639	911
CLUG_01887	Supercontig_1.2	1350585	1351841	-	1257	1984
CLUG_01888	Supercontig_1.2	1352104	1352928	-	825	575
CLUG_01889	Supercontig_1.2	1353100	1355589	-	2490	4181
CLUG_01890	Supercontig_1.2	1356375	1357121	-	747	96807
CLUG_01891	Supercontig_1.2	1357986	1358669	-	684	690
CLUG_01892	Supercontig_1.2	1359586	1360410	-	825	4
CLUG_01893	Supercontig_1.2	1359592	1360353	+	762	5344
CLUG_01894	Supercontig_1.2	1360919	1361941	+	1023	2245
CLUG_01895	Supercontig_1.2	1362317	1364203	-	1887	3041
CLUG_01896	Supercontig_1.2	1366106	1367047	-	942	1155
CLUG_01897	Supercontig_1.2	1367876	1369126	-	1251	6111
CLUG_01898	Supercontig_1.2	1372826	1374433	+	1608	5
CLUG_01899	Supercontig_1.2	1375061	1380076	+	5016	9324
CLUG_01900	Supercontig_1.2	1380238	1380981	+	744	1474
CLUG_01901	Supercontig_1.2	1381593	1382783	-	1191	4779
CLUG_01902	Supercontig_1.2	1383139	1384305	-	1167	856
CLUG_01903	Supercontig_1.2	1384789	1385391	-	603	1
CLUG_01904	Supercontig_1.2	1385078	1388083	+	3006	8280
CLUG_01905	Supercontig_1.2	1388963	1391179	+	2217	2863
CLUG_01906	Supercontig_1.2	1393239	1393802	+	564	483
CLUG_01907	Supercontig_1.2	1395011	1396738	+	1728	4950
CLUG_01908	Supercontig_1.2	1398246	1399208	-	963	1113
CLUG_01909	Supercontig_1.2	1399369	1400301	+	933	1023
CLUG_01910	Supercontig_1.2	1400663	1401415	-	753	3206
CLUG_01911	Supercontig_1.2	1401619	1402908	-	1290	1412
CLUG_01912	Supercontig_1.2	1404411	1405538	+	1128	662
CLUG_01913	Supercontig_1.2	1407222	1408670	-	1449	189
CLUG_01914	Supercontig_1.2	1409222	1410859	-	1638	157
CLUG_01915	Supercontig_1.2	1412697	1414361	+	1665	70
CLUG_01916	Supercontig_1.2	1414397	1416517	-	2121	1577
CLUG_01917	Supercontig_1.2	1417266	1418444	+	1179	610
CLUG_01918	Supercontig_1.2	1419201	1419842	-	642	25140
CLUG_01919	Supercontig_1.2	1420636	1422276	-	1641	5468
CLUG_01920	Supercontig_1.2	1423368	1424210	+	843	1284
CLUG_01921	Supercontig_1.2	1424994	1426310	+	1317	1654
CLUG_01922	Supercontig_1.2	1427075	1427773	+	699	1938
CLUG_01923	Supercontig_1.2	1428249	1429712	+	1464	3060
CLUG_01924	Supercontig_1.2	1429937	1430434	+	498	1297
CLUG_01925	Supercontig_1.2	1430469	1431866	-	1398	149
CLUG_01926	Supercontig_1.2	1432711	1433445	-	735	3993
CLUG_01927	Supercontig_1.2	1433872	1435914	-	2043	1544
CLUG_01928	Supercontig_1.2	1436059	1437999	-	1941	959
CLUG_01929	Supercontig_1.2	1438358	1438906	-	549	1297
CLUG_01930	Supercontig_1.2	1439269	1440699	+	1431	828
CLUG_01931	Supercontig_1.2	1441330	1442502	+	1173	1280
CLUG_01932	Supercontig_1.2	1443215	1444645	+	1431	2354
CLUG_01933	Supercontig_1.2	1445032	1445955	+	924	789
CLUG_01934	Supercontig_1.2	1447179	1448558	+	1380	10664
CLUG_01935	Supercontig_1.2	1450981	1452312	+	1332	1116
CLUG_01936	Supercontig_1.2	1453008	1453922	+	915	2400
CLUG_01937	Supercontig_1.2	1454562	1455818	-	1257	1144
CLUG_01938	Supercontig_1.2	1458215	1459123	+	909	13200
CLUG_01939	Supercontig_1.2	1459336	1459866	+	531	10354
CLUG_01940	Supercontig_1.2	1460157	1460534	-	378	3206
CLUG_01941	Supercontig_1.2	1461576	1462364	-	789	25
CLUG_01942	Supercontig_1.2	1461582	1462229	+	648	44127
CLUG_01943	Supercontig_1.2	1462819	1464708	+	1890	1584
CLUG_01944	Supercontig_1.2	1466379	1467845	+	1467	7298
CLUG_01945	Supercontig_1.2	1469060	1470289	+	1230	3768
CLUG_01946	Supercontig_1.2	1471476	1472204	+	729	1505
CLUG_01947	Supercontig_1.2	1472628	1474148	-	1521	4686
CLUG_01948	Supercontig_1.2	1476956	1477888	+	933	701
CLUG_01949	Supercontig_1.2	1479377	1480747	+	1371	777
CLUG_01950	Supercontig_1.2	1480860	1482755	-	1896	5680
CLUG_01951	Supercontig_1.2	1483443	1485434	-	1992	4740
CLUG_01952	Supercontig_1.2	1487665	1490238	+	2574	1378
CLUG_01953	Supercontig_1.2	1490915	1493311	+	2397	1565
CLUG_01954	Supercontig_1.2	1494470	1494979	-	510	46127
CLUG_01955	Supercontig_1.2	1495085	1495672	-	588	2
CLUG_01956	Supercontig_1.2	1495341	1496012	-	672	1251
CLUG_01957	Supercontig_1.2	1496683	1498797	-	2115	1240
CLUG_01958	Supercontig_1.2	1499524	1500354	+	831	966
CLUG_01959	Supercontig_1.2	1501626	1502156	-	531	85
CLUG_01960	Supercontig_1.2	1501719	1502264	+	546	6507
CLUG_01961	Supercontig_1.2	1503870	1506656	-	2787	3570
CLUG_01962	Supercontig_1.2	1507929	1508528	+	600	3309
CLUG_01963	Supercontig_1.2	1508961	1511735	-	2775	1201
CLUG_01964	Supercontig_1.2	1512266	1514167	+	1902	464
CLUG_01965	Supercontig_1.2	1514863	1515930	+	1068	6047
CLUG_01966	Supercontig_1.2	1516298	1517242	-	945	4919
CLUG_01967	Supercontig_1.2	1520096	1520983	+	888	7909
CLUG_01968	Supercontig_1.2	1520363	1521115	-	753	0
CLUG_01969	Supercontig_1.2	1522522	1525236	+	2715	720
CLUG_01970	Supercontig_1.2	1525600	1526055	+	456	4653
CLUG_01971	Supercontig_1.2	1525936	1526535	-	600	20
CLUG_01972	Supercontig_1.2	1526750	1528360	+	1611	1448
CLUG_01973	Supercontig_1.2	1528379	1529782	+	1404	3283
CLUG_01974	Supercontig_1.2	1530302	1530976	+	675	4720
CLUG_01975	Supercontig_1.2	1531417	1532571	+	1155	427
CLUG_01976	Supercontig_1.2	1533521	1533982	+	462	949
CLUG_01977	Supercontig_1.2	1534783	1536987	+	2205	9770
CLUG_01978	Supercontig_1.2	1538049	1540490	+	2442	6185
CLUG_01979	Supercontig_1.2	1541146	1542336	-	1191	24844
CLUG_01980	Supercontig_1.2	1543188	1544984	-	1797	6171
CLUG_01981	Supercontig_1.2	1547691	1549112	-	1422	255
CLUG_01982	Supercontig_1.2	1549570	1551009	-	1440	2056
CLUG_01983	Supercontig_1.2	1551639	1552619	-	981	1449
CLUG_01984	Supercontig_1.2	1555044	1555541	-	498	0
CLUG_01985	Supercontig_1.2	1555569	1556978	+	1410	28247
CLUG_01986	Supercontig_1.2	1555584	1556765	-	1182	15
CLUG_01987	Supercontig_1.2	1557737	1559440	+	1704	117
CLUG_01988	Supercontig_1.2	1560278	1562158	+	1881	905
CLUG_01989	Supercontig_1.2	1561344	1561820	-	477	0
CLUG_01990	Supercontig_1.2	1563948	1564949	+	1002	4427
CLUG_01991	Supercontig_1.2	1564086	1565057	-	972	5
CLUG_01992	Supercontig_1.2	1566450	1567607	-	1158	1
CLUG_01993	Supercontig_1.2	1566462	1567604	+	1143	2484
CLUG_01994	Supercontig_1.2	1568561	1569106	+	546	204
CLUG_01995	Supercontig_1.2	1569967	1571700	+	1734	17360
CLUG_01996	Supercontig_1.2	1571966	1572745	-	780	30
CLUG_01997	Supercontig_1.2	1573835	1574905	-	1071	2130
CLUG_01998	Supercontig_1.2	1575991	1577100	+	1110	1494
CLUG_01999	Supercontig_1.2	1578486	1580801	+	2316	2718
CLUG_02000	Supercontig_1.2	1581673	1584615	-	2943	1380
CLUG_02001	Supercontig_1.2	1586361	1591133	+	4773	16267
CLUG_02002	Supercontig_1.2	1591291	1591830	-	540	42
CLUG_02003	Supercontig_1.2	1593205	1593687	+	483	348
CLUG_02004	Supercontig_1.2	1594206	1596062	+	1857	2467
CLUG_02005	Supercontig_1.2	1596492	1597835	+	1344	6071
CLUG_02006	Supercontig_1.2	1599399	1603013	+	3615	12855
CLUG_02007	Supercontig_1.2	1603845	1605428	+	1584	2801
CLUG_02008	Supercontig_1.2	1606043	1606276	+	234	367
CLUG_02009	Supercontig_1.2	1606518	1608542	+	2025	605
CLUG_02010	Supercontig_1.2	1608590	1610962	-	2373	7979
CLUG_02011	Supercontig_1.2	1611467	1612804	-	1338	1840
CLUG_02012	Supercontig_1.2	1613776	1615017	-	1242	8601
CLUG_02013	Supercontig_1.2	1615388	1616641	-	1254	2489
CLUG_02014	Supercontig_1.2	1617162	1619234	-	2073	1375
CLUG_02015	Supercontig_1.2	1620598	1622340	+	1743	1860
CLUG_02016	Supercontig_1.2	1623249	1625318	+	2070	21497
CLUG_02017	Supercontig_1.2	1626207	1627880	+	1674	1074
CLUG_02018	Supercontig_1.2	1628955	1630583	-	1629	1166
CLUG_02019	Supercontig_1.2	1631234	1633039	-	1806	186
CLUG_02020	Supercontig_1.2	1633295	1633951	+	657	3
CLUG_02021	Supercontig_1.2	1635972	1636820	+	849	2851
CLUG_02022	Supercontig_1.2	1637081	1638412	-	1332	49
CLUG_02023	Supercontig_1.2	1639721	1641631	-	1911	3252
CLUG_02024	Supercontig_1.2	1639787	1641658	+	1872	4
CLUG_02025	Supercontig_1.2	1643299	1644144	-	846	3399
CLUG_02026	Supercontig_1.2	1644916	1645818	-	903	11286
CLUG_02027	Supercontig_1.2	1650085	1651779	-	1695	1202
CLUG_02028	Supercontig_1.2	1657093	1657710	-	618	1
CLUG_02029	Supercontig_1.2	1657109	1657720	-	612	0
CLUG_02030	Supercontig_1.2	1657493	1659751	+	2259	265
CLUG_02031	Supercontig_1.2	1658142	1658600	+	459	0
CLUG_02032	Supercontig_1.2	1659099	1659617	-	519	0
CLUG_02033	Supercontig_1.2	1660855	1662225	+	1371	7547
CLUG_02034	Supercontig_1.2	1662296	1662949	-	654	24887
CLUG_02035	Supercontig_1.2	1664706	1665623	+	918	252
CLUG_02036	Supercontig_1.2	1664780	1665529	-	750	0
CLUG_02037	Supercontig_1.2	1666400	1669198	-	2799	7652
CLUG_02038	Supercontig_1.2	1670441	1672237	-	1797	1270
CLUG_02039	Supercontig_1.2	1673879	1674883	+	1005	1108
CLUG_02040	Supercontig_1.2	1675861	1677168	+	1308	3969
CLUG_02041	Supercontig_1.2	1680682	1682055	+	1374	1559
CLUG_02042	Supercontig_1.2	1682605	1683603	-	999	7292
CLUG_02043	Supercontig_1.2	1686857	1687756	+	900	2855
CLUG_02044	Supercontig_1.2	1688220	1689383	+	1164	78
CLUG_02045	Supercontig_1.2	1688272	1688823	+	552	0
CLUG_02046	Supercontig_1.2	1690696	1692531	-	1836	1258
CLUG_02047	Supercontig_1.2	1693467	1694975	-	1509	10793
CLUG_02048	Supercontig_1.2	1695508	1696044	+	537	11
CLUG_02049	Supercontig_1.2	1696894	1697715	-	822	477
CLUG_02050	Supercontig_1.2	1698758	1702318	-	3561	1686
CLUG_02051	Supercontig_1.2	1702766	1703560	-	795	452
CLUG_02052	Supercontig_1.2	1706396	1707286	-	891	594
CLUG_02053	Supercontig_1.2	1708183	1709994	+	1812	6200
CLUG_02054	Supercontig_1.2	1712358	1713014	+	657	0
CLUG_02055	Supercontig_1.2	1713101	1713820	-	720	449
CLUG_02056	Supercontig_1.2	1716584	1717534	+	951	289
CLUG_02057	Supercontig_1.2	1719005	1722253	+	3249	12337
CLUG_02058	Supercontig_1.2	1723985	1724884	+	900	283
CLUG_02059	Supercontig_1.2	1724903	1725562	-	660	3014
CLUG_02060	Supercontig_1.2	1725326	1725799	+	474	0
CLUG_02061	Supercontig_1.2	1725931	1728252	-	2322	4277
CLUG_02062	Supercontig_1.2	1730858	1731922	-	1065	1
CLUG_02063	Supercontig_1.2	1730864	1731997	+	1134	1167
CLUG_02064	Supercontig_1.2	1733657	1734397	+	741	0
CLUG_02065	Supercontig_1.2	1735103	1736242	+	1140	266
CLUG_02066	Supercontig_1.2	1738125	1739957	+	1833	2528
CLUG_02067	Supercontig_1.2	1740467	1741636	+	1170	717
CLUG_02068	Supercontig_1.2	1740539	1741231	-	693	1
CLUG_02069	Supercontig_1.2	1742422	1743375	+	954	27
CLUG_02070	Supercontig_1.2	1744301	1745341	+	1041	615
CLUG_02071	Supercontig_1.2	1747200	1748207	+	1008	1852
CLUG_02072	Supercontig_1.2	1748780	1750870	+	2091	1362
CLUG_02073	Supercontig_1.2	1751577	1751765	-	189	3116
CLUG_02074	Supercontig_1.2	1751962	1752249	+	288	5980
CLUG_02075	Supercontig_1.2	1752926	1754227	-	1302	886
CLUG_02076	Supercontig_1.2	1752984	1753541	+	558	3
CLUG_02077	Supercontig_1.2	1755685	1757226	-	1542	21
CLUG_02078	Supercontig_1.2	1755802	1757082	+	1281	14197
CLUG_02079	Supercontig_1.2	1757611	1758285	-	675	8
CLUG_02080	Supercontig_1.2	1758005	1758871	-	867	2
CLUG_02081	Supercontig_1.2	1759589	1760752	-	1164	3
CLUG_02082	Supercontig_1.2	1759640	1760728	+	1089	186
CLUG_02083	Supercontig_1.2	1765192	1767429	+	2238	1372
CLUG_02084	Supercontig_1.2	1767990	1769492	-	1503	739
CLUG_02085	Supercontig_1.2	1769713	1771149	+	1437	370
CLUG_02086	Supercontig_1.2	1772245	1773549	-	1305	284
CLUG_02087	Supercontig_1.2	1775276	1777579	-	2304	5143
CLUG_02088	Supercontig_1.2	1777889	1779853	+	1965	2452
CLUG_02089	Supercontig_1.2	1780314	1782572	+	2259	3585
CLUG_02090	Supercontig_1.2	1783367	1784716	+	1350	457
CLUG_02091	Supercontig_1.2	1785008	1785313	-	306	2332
CLUG_02092	Supercontig_1.2	1785867	1786313	+	447	1918
CLUG_02093	Supercontig_1.2	1786408	1787838	-	1431	3489
CLUG_02094	Supercontig_1.2	1788267	1789937	-	1671	3351
CLUG_02095	Supercontig_1.2	1790578	1791525	+	948	1415
CLUG_02096	Supercontig_1.2	1791934	1793661	+	1728	3452
CLUG_02097	Supercontig_1.2	1793959	1796454	+	2496	1643
CLUG_02098	Supercontig_1.2	1796534	1797172	-	639	2009
CLUG_02099	Supercontig_1.2	1797962	1799572	+	1611	1536
CLUG_02100	Supercontig_1.2	1799916	1800500	+	585	5599
CLUG_02101	Supercontig_1.2	1800902	1802314	+	1413	27920
CLUG_02102	Supercontig_1.2	1802365	1802703	-	339	1559
CLUG_02103	Supercontig_1.2	1802885	1804300	+	1416	23986
CLUG_02104	Supercontig_1.2	1805302	1806189	+	888	225
CLUG_02105	Supercontig_1.2	1809473	1810342	-	870	1088
CLUG_02106	Supercontig_1.2	1811004	1811972	+	969	42643
CLUG_02107	Supercontig_1.2	1812185	1812643	+	459	711
CLUG_02108	Supercontig_1.2	1812885	1814450	+	1566	1282
CLUG_02109	Supercontig_1.2	1814480	1815895	-	1416	808
CLUG_02110	Supercontig_1.2	1815953	1816759	-	807	8408
CLUG_02111	Supercontig_1.2	1817494	1818060	+	567	8
CLUG_02112	Supercontig_1.2	1817533	1818051	-	519	25608
CLUG_02113	Supercontig_1.2	1818664	1819656	-	993	19261
CLUG_02114	Supercontig_1.2	1820211	1821491	-	1281	3483
CLUG_02115	Supercontig_1.2	1821925	1824660	-	2736	2004
CLUG_02116	Supercontig_1.2	1826312	1827649	-	1338	991
CLUG_02117	Supercontig_1.2	1827957	1831373	+	3417	2864
CLUG_02118	Supercontig_1.2	1831416	1832717	-	1302	1144
CLUG_02119	Supercontig_1.2	1832702	1833067	+	366	1402
CLUG_02120	Supercontig_1.2	1833592	1836105	-	2514	1847
CLUG_02121	Supercontig_1.2	1837144	1838544	-	1401	3312
CLUG_02122	Supercontig_1.2	1841072	1843087	-	2016	9039
CLUG_02123	Supercontig_1.2	1844360	1846030	+	1671	5685
CLUG_02124	Supercontig_1.2	1846468	1848693	-	2226	1906
CLUG_02125	Supercontig_1.2	1850003	1850317	+	315	1251
CLUG_02126	Supercontig_1.2	1852108	1853184	-	1077	130206
CLUG_02127	Supercontig_1.2	1855200	1855763	+	564	528
CLUG_02128	Supercontig_1.2	1856710	1857744	+	1035	1175
CLUG_02129	Supercontig_1.2	1858929	1859708	+	780	5318
CLUG_02130	Supercontig_1.2	1861210	1861821	-	612	54
CLUG_02131	Supercontig_1.2	1861506	1861976	-	471	29
CLUG_02132	Supercontig_1.2	1861975	1863873	+	1899	3
CLUG_02133	Supercontig_1.2	1862695	1863162	-	468	26
CLUG_02134	Supercontig_1.2	1863092	1864483	-	1392	11
CLUG_02135	Supercontig_1.2	1863197	1864459	+	1263	0
CLUG_02136	Supercontig_1.2	1863273	1864262	-	990	0
CLUG_02137	Supercontig_1.2	1864141	1864593	+	453	3
CLUG_02138	Supercontig_1.2	1867174	1868727	+	1554	609
CLUG_02139	Supercontig_1.2	1869951	1870721	-	771	1972
CLUG_02140	Supercontig_1.2	1871735	1872379	+	645	221
CLUG_02141	Supercontig_1.2	1872443	1873774	-	1332	2294
CLUG_02142	Supercontig_1.2	1875281	1877071	+	1791	2176
CLUG_02143	Supercontig_1.2	1875569	1877152	-	1584	0
CLUG_02144	Supercontig_1.2	1877839	1879230	-	1392	6620
CLUG_02145	Supercontig_1.2	1880381	1881148	-	768	4566
CLUG_02146	Supercontig_1.2	1883085	1883981	-	897	359
CLUG_02147	Supercontig_1.2	1887985	1891545	+	3561	9541
CLUG_02148	Supercontig_1.2	1892085	1893179	-	1095	683
CLUG_02149	Supercontig_1.2	1895393	1896442	-	1050	1365
CLUG_02150	Supercontig_1.2	1896414	1898405	+	1992	787
CLUG_02151	Supercontig_1.2	1901654	1903453	+	1800	5443
CLUG_02152	Supercontig_1.2	1903600	1905084	-	1485	1160
CLUG_02153	Supercontig_1.2	1905439	1905909	+	471	2152
CLUG_02154	Supercontig_1.2	1905457	1905957	-	501	3
CLUG_02155	Supercontig_1.2	1907152	1907838	+	687	655
CLUG_02156	Supercontig_1.2	1909476	1910582	-	1107	13
CLUG_02157	Supercontig_1.2	1910107	1910613	+	507	9700
CLUG_02158	Supercontig_1.2	1911547	1913853	+	2307	1247
CLUG_02159	Supercontig_1.2	1914147	1916015	-	1869	88
CLUG_02160	Supercontig_1.2	1916764	1917408	-	645	26
CLUG_02161	Supercontig_1.2	1916854	1917129	+	276	3861
CLUG_02162	Supercontig_1.2	1918567	1920603	+	2037	2060
CLUG_02163	Supercontig_1.2	1921490	1922185	-	696	3
CLUG_02164	Supercontig_1.2	1921596	1922402	+	807	689
CLUG_02165	Supercontig_1.2	1922753	1923568	+	816	1015
CLUG_02166	Supercontig_1.2	1924133	1927471	-	3339	2936
CLUG_02167	Supercontig_1.2	1928660	1930132	-	1473	958
CLUG_02168	Supercontig_1.2	1930802	1931464	-	663	11834
CLUG_02169	Supercontig_1.2	1930827	1931222	+	396	6
CLUG_02170	Supercontig_1.2	1932025	1935324	-	3300	816
CLUG_02171	Supercontig_1.2	1933527	1934015	-	489	0
CLUG_02172	Supercontig_1.2	1933867	1934493	+	627	0
CLUG_02173	Supercontig_1.2	1933907	1934665	+	759	2
CLUG_02174	Supercontig_1.2	1935669	1936949	-	1281	10630
CLUG_02175	Supercontig_1.2	1935831	1936931	+	1101	39
CLUG_02176	Supercontig_1.2	1939404	1941491	+	2088	6
CLUG_02177	Supercontig_1.2	1944025	1945197	+	1173	689
CLUG_02178	Supercontig_1.2	1946148	1949393	+	3246	10563
CLUG_02179	Supercontig_1.2	1951802	1956241	-	4440	50
CLUG_02180	Supercontig_1.2	1958926	1960686	+	1761	2087
CLUG_02181	Supercontig_1.2	1960953	1961897	-	945	805
CLUG_02182	Supercontig_1.2	1963264	1964961	+	1698	10414
CLUG_02183	Supercontig_1.2	1965592	1968312	-	2721	2140
CLUG_02184	Supercontig_1.2	1969332	1969802	+	471	339
CLUG_02185	Supercontig_1.2	1971311	1971775	+	465	233
CLUG_02186	Supercontig_1.2	1972407	1972937	+	531	2375
CLUG_02187	Supercontig_1.2	1973631	1974104	+	474	434
CLUG_02188	Supercontig_1.2	1974714	1975211	+	498	235
